आमोद,पुं।,आनन्दः,,,गुणः,मानसिकभावः,,,,,"मुद्,प्रीति,प्रमद,हर्ष,प्रमोद,आमोद,सम्मद,आनन्दथु,आनन्द,शर्मन्,शात,सुख,माद,मद,भोग,आमोद,हन्त,जोषम्",,अतिप्रीतिः
सम्मद,पुं।,आनन्दः,,,गुणः,मानसिकभावः,,,,,"मुद्,प्रीति,प्रमद,हर्ष,प्रमोद,आमोद,सम्मद,आनन्दथु,आनन्द,शर्मन्,शात,सुख,माद,मद,भोग,आमोद,हन्त,जोषम्",,अतिप्रीतिः
आनन्दथु,पुं।,आनन्दः,,,गुणः,मानसिकभावः,,,,,"मुद्,प्रीति,प्रमद,हर्ष,प्रमोद,आमोद,सम्मद,आनन्दथु,आनन्द,शर्मन्,शात,सुख,माद,मद,भोग,आमोद,हन्त,जोषम्",,अतिप्रीतिः
आनन्द,पुं।,आनन्दः,,,गुणः,मानसिकभावः,,,,,"मुद्,प्रीति,प्रमद,हर्ष,प्रमोद,आमोद,सम्मद,आनन्दथु,आनन्द,शर्मन्,शात,सुख,माद,मद,भोग,आमोद,हन्त,जोषम्",,अतिप्रीतिः
शर्मन्,नपुं।,आनन्दः,,,गुणः,मानसिकभावः,,,,,"मुद्,प्रीति,प्रमद,हर्ष,प्रमोद,आमोद,सम्मद,आनन्दथु,आनन्द,शर्मन्,शात,सुख,माद,मद,भोग,आमोद,हन्त,जोषम्",,अतिप्रीतिः
शात,नपुं।,आनन्दः,,,गुणः,मानसिकभावः,,,,,"मुद्,प्रीति,प्रमद,हर्ष,प्रमोद,आमोद,सम्मद,आनन्दथु,आनन्द,शर्मन्,शात,सुख,माद,मद,भोग,आमोद,हन्त,जोषम्",,अतिप्रीतिः
सुख,नपुं।,आनन्दः,,,गुणः,मानसिकभावः,,,,,"मुद्,प्रीति,प्रमद,हर्ष,प्रमोद,आमोद,सम्मद,आनन्दथु,आनन्द,शर्मन्,शात,सुख,माद,मद,भोग,आमोद,हन्त,जोषम्",,अतिप्रीतिः
श्वःश्रेयस,नपुं।,शुभम्,,,गुणः,अदृष्टम्,,,,,"श्वःश्रेयस,शिव,भद्र,कल्याण,मङ्गल,शुभ,भावुक,भविक,भव्य,कुशल,क्षेम,शस्त,अरिष्ट,द्रव्य,अथो,अथ",,
शिव,नपुं।,शुभम्,,,गुणः,अदृष्टम्,,,,,"श्वःश्रेयस,शिव,भद्र,कल्याण,मङ्गल,शुभ,भावुक,भविक,भव्य,कुशल,क्षेम,शस्त,अरिष्ट,द्रव्य,अथो,अथ",,
भद्र,नपुं।,शुभम्,,,गुणः,अदृष्टम्,,,,,"श्वःश्रेयस,शिव,भद्र,कल्याण,मङ्गल,शुभ,भावुक,भविक,भव्य,कुशल,क्षेम,शस्त,अरिष्ट,द्रव्य,अथो,अथ",,
कल्याण,नपुं।,शुभम्,,,गुणः,अदृष्टम्,,,,,"श्वःश्रेयस,शिव,भद्र,कल्याण,मङ्गल,शुभ,भावुक,भविक,भव्य,कुशल,क्षेम,शस्त,अरिष्ट,द्रव्य,अथो,अथ",,
मङ्गल,नपुं।,शुभम्,,,गुणः,अदृष्टम्,,,,,"श्वःश्रेयस,शिव,भद्र,कल्याण,मङ्गल,शुभ,भावुक,भविक,भव्य,कुशल,क्षेम,शस्त,अरिष्ट,द्रव्य,अथो,अथ",,
शुभ,नपुं।,शुभम्,,,गुणः,अदृष्टम्,,,,,"श्वःश्रेयस,शिव,भद्र,कल्याण,मङ्गल,शुभ,भावुक,भविक,भव्य,कुशल,क्षेम,शस्त,अरिष्ट,द्रव्य,अथो,अथ",,
