भूप,पुं।,राजा,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"राज्,राज्,पार्थिव,क्ष्माभृत्,नृप,भूप,महीक्षित्,स्वामिन्,सुत,भूभृत्,मूर्धाभिषिक्त,राजन्,हाल","बद्धपट्टा_राज्ञी,राज्ञी,पट्टमहिषी,राजभार्या,चक्रवर्ती,राज्ञः_रक्षिगणम्,सेवकः,चामरम्,राजासनम्,छत्रम्,राज्यगुणः,राजशक्तिः,राज्ञां_छत्रचामरादिव्यापारः,चामरम्,राजासनम्,छत्रम्,नृपच्छत्रम्,राजपुत्री,राज्ञः_बाला,राजगृहम्,राजगृहसामान्यम्,राज्ञां_स्त्रीगृहम्,मन्त्री,धर्माध्यक्षः,न्यायाधीशः,द्वारपालकः,राज्ञः_रक्षिगणम्,अधिकारी,एकग्रामाधिकारी,बहुग्रामाधिकृतः,सुवर्णाधिकृतः,रूप्याधिकृतः,अन्तःपुराधिकृतः,अन्तःपुरस्य_रक्षाधिकारी,अन्तःपुरचारिणनपुंसकाः,सेवकः,चारपुरुषः,ज्यौतिषिकः,लेखकः,दूतः,राज्याङ्गाः,चामरम्,राजासनम्,सुवर्णकृतराजासनम्,छत्रम्,हस्तिपकः,सारथिः,रथारूढयोद्धा,योद्धा,सेनारक्षकः,सहस्रभटनेता,सेनानियन्तः,सैन्याधिपतिः,राजादिस्तुतिपाठकः","सम्राट्,स्वदेशाव्यवहितदेशराजा,शत्रुराज्याव्यवहितराजा,शत्रुमित्राभ्यां_परतरः_राजा,पृष्ठतो_वर्तमानः_राजा"
महीक्षित्,पुं।,राजा,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"राज्,राज्,पार्थिव,क्ष्माभृत्,नृप,भूप,महीक्षित्,स्वामिन्,सुत,भूभृत्,मूर्धाभिषिक्त,राजन्,हाल","बद्धपट्टा_राज्ञी,राज्ञी,पट्टमहिषी,राजभार्या,चक्रवर्ती,राज्ञः_रक्षिगणम्,सेवकः,चामरम्,राजासनम्,छत्रम्,राज्यगुणः,राजशक्तिः,राज्ञां_छत्रचामरादिव्यापारः,चामरम्,राजासनम्,छत्रम्,नृपच्छत्रम्,राजपुत्री,राज्ञः_बाला,राजगृहम्,राजगृहसामान्यम्,राज्ञां_स्त्रीगृहम्,मन्त्री,धर्माध्यक्षः,न्यायाधीशः,द्वारपालकः,राज्ञः_रक्षिगणम्,अधिकारी,एकग्रामाधिकारी,बहुग्रामाधिकृतः,सुवर्णाधिकृतः,रूप्याधिकृतः,अन्तःपुराधिकृतः,अन्तःपुरस्य_रक्षाधिकारी,अन्तःपुरचारिणनपुंसकाः,सेवकः,चारपुरुषः,ज्यौतिषिकः,लेखकः,दूतः,राज्याङ्गाः,चामरम्,राजासनम्,सुवर्णकृतराजासनम्,छत्रम्,हस्तिपकः,सारथिः,रथारूढयोद्धा,योद्धा,सेनारक्षकः,सहस्रभटनेता,सेनानियन्तः,सैन्याधिपतिः,राजादिस्तुतिपाठकः","सम्राट्,स्वदेशाव्यवहितदेशराजा,शत्रुराज्याव्यवहितराजा,शत्रुमित्राभ्यां_परतरः_राजा,पृष्ठतो_वर्तमानः_राजा"
अधीश्वर,पुं।,सर्वसंनिहितनृपवशकारी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,अधीश्वर,,
चक्रवर्तिन्,पुं।,चक्रवर्ती,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"चक्रवर्तिन्,सार्वभौम","चक्रवर्तिनी,राजा,मण्डलेश्वरः",
सार्वभौम,पुं।,चक्रवर्ती,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"चक्रवर्तिन्,सार्वभौम","चक्रवर्तिनी,राजा,मण्डलेश्वरः",
मण्डलेश्वर,पुं।,मण्डलेश्वरः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,मण्डलेश्वर,चक्रवर्ती,
सम्राट्,पुं।,सम्राट्,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,सम्राट्,,चक्रवर्ती
राजक,नपुं।,राजसमूहः,,समूहः,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,राजक,राजा,
राजन्यक,नपुं।,क्षत्रियसमूहः,,समूहः,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,राजन्यक,क्षत्रियः,
मन्त्रिन्,पुं।,मन्त्री,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्यः,,,"मन्त्रिन्,धीसचिव,अमात्य,अमात्य,सचिव","राजा,सहायकारिः,प्रधानोद्योगस्थाः",सहायकारिः
