स्वर्भानु,पुं।,नैऋतदिशायाः_ग्रहः,,,द्रव्यम्,तेजः,ग्रहः,,,,स्वर्भानु,नैरृत्यदिशायाः_स्वामी,
भानुज,पुं।,पश्चिमदिशायाः_ग्रहः,,,द्रव्यम्,तेजः,ग्रहः,,,,भानुज,"पश्चिमदिशायाः_स्वामी,पश्चिमदिक्",
विधु,पुं।,वायव्यदिशायाः_ग्रहः,,,द्रव्यम्,तेजः,ग्रहः,,,,विधु,वायव्यदिशायाः_स्वामी,
बुध,पुं।,उत्तरदिशायाः_ग्रहः,,,द्रव्यम्,तेजः,ग्रहः,,,,बुध,"उत्तरदिशायाः_स्वामी,उत्तरदिक्",
बृहस्पति,पुं।,ईशानदिशायाः_ग्रहः,,,द्रव्यम्,तेजः,ग्रहः,,,,बृहस्पति,ईशानदिशायाः_स्वामी,
ऐरावत,पुं।,पूर्वदिग्गजः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,अलौकिकप्राणी,,ऐरावत,"ऐरावतस्य_हस्तिनी,पूर्वदिशायाः_स्वामी,पूर्वदिक्",
पुण्डरीक,पुं।,आग्नेयदिग्गजः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,अलौकिकप्राणी,,पुण्डरीक,"पुण्डरीकस्य_हस्तिनी,आग्नेयदिशायाः_स्वामी",
वामन,पुं।,दक्षिणदिग्गजः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,अलौकिकप्राणी,,वामन,"वामनस्य_हस्तिनी,दक्षिणदिशायाः_स्वामी,दक्षिणदिक्",
कुमुद,पुं।,नैरृतदिग्गजः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,अलौकिकप्राणी,,कुमुद,"कुमुदस्य_हस्तिनी,नैरृत्यदिशायाः_स्वामी",
अञ्जन,पुं।,पश्चिमदिग्गजः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,अलौकिकप्राणी,,अञ्जन,"अञ्जनस्य_हस्तिनी,पश्चिमदिशायाः_स्वामी,पश्चिमदिक्",
पुष्पदन्त,पुं।,वायव्यदिग्गजः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,अलौकिकप्राणी,,पुष्पदन्त,"पुष्पदन्तस्य_हस्तिनी,वायव्यदिशायाः_स्वामी",
सार्वभौम,पुं।,उत्तरदिग्गजः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,अलौकिकप्राणी,,सार्वभौम,"सार्वभौमस्य_हस्तिनी,उत्तरदिशायाः_स्वामी,उत्तरदिक्",
सुप्रतीक,पुं।,ईशानदिग्गजः,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,अलौकिकप्राणी,,सुप्रतीक,"सुप्रतीकस्य_हस्तिनी,ईशानदिशायाः_स्वामी",
अभ्रमु,स्त्री।,ऐरावतस्य_हस्तिनी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,अलौकिकप्राणी,,अभ्रमु,पूर्वदिग्गजः,
कपिला,स्त्री।,पुण्डरीकस्य_हस्तिनी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,अलौकिकप्राणी,,कपिला,आग्नेयदिग्गजः,
पिङ्गला,स्त्री।,वामनस्य_हस्तिनी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,अलौकिकप्राणी,,पिङ्गला,दक्षिणदिग्गजः,
अनुपमा,स्त्री।,कुमुदस्य_हस्तिनी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,अलौकिकप्राणी,,अनुपमा,नैरृतदिग्गजः,
ताम्रकर्णी,स्त्री।,अञ्जनस्य_हस्तिनी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,अलौकिकप्राणी,,ताम्रकर्णी,पश्चिमदिग्गजः,
शुभ्रदन्ती,स्त्री।,पुष्पदन्तस्य_हस्तिनी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,अलौकिकप्राणी,,शुभ्रदन्ती,वायव्यदिग्गजः,
अङ्गना,स्त्री।,सार्वभौमस्य_हस्तिनी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,अलौकिकप्राणी,,अङ्गना,उत्तरदिग्गजः,
अञ्जनावती,स्त्री।,सुप्रतीकस्य_हस्तिनी,,,द्रव्यम्,पृथ्वी,चलसजीवः,मनुष्येतरः,अलौकिकप्राणी,,अञ्जनावती,ईशानदिग्गजः,
अपदिशम्,नपुं-अव्य।,अग्न्यादिकोणस्य_नाम,,,द्रव्यम्,दिक्,,,,,"अपदिशम्,विदिश्",,
विदिश्,स्त्री।,अग्न्यादिकोणस्य_नाम,,,द्रव्यम्,दिक्,,,,,"अपदिशम्,विदिश्",,
अभ्यन्तर,नपुं।,मध्यमात्रदिशः_नाम,,,द्रव्यम्,दिक्,,,,,"अभ्यन्तर,अन्तराल",,
अन्तराल,नपुं।,मध्यमात्रदिशः_नाम,,,द्रव्यम्,दिक्,,,,,"अभ्यन्तर,अन्तराल",,
चक्रवाल,पुं।,चक्राकारदिशः_नाम,,,द्रव्यम्,दिक्,,,,,"चक्रवाल,मण्डल",,
मण्डल,नपुं।,चक्राकारदिशः_नाम,,,द्रव्यम्,दिक्,,,,,"चक्रवाल,मण्डल",,
अभ्र,नपुं।,मेघः,,,द्रव्यम्,जलम्,,,,,"अभ्र,मेघ,वारिवाह,स्तनयित्नु,बलाहक,धाराधर,जलधर,तडित्वत्,वारिद,अम्बुभृत्,घन,जीमूत,मुदिर,जलमुच्,धूमयोनि,अब्द,पयोधर","मेघभवम्,मेघध्वनिः,तडित्,इन्द्रधनुस्,ऋजु_इन्द्रधनुस्,मेघान्धकारितः,मेघाच्छन्नदिनम्,मेघभवम्,मेघध्वनिः","मेघपङ्क्तिः,रसदब्दः"
मेघ,पुं।,मेघः,,,द्रव्यम्,जलम्,,,,,"अभ्र,मेघ,वारिवाह,स्तनयित्नु,बलाहक,धाराधर,जलधर,तडित्वत्,वारिद,अम्बुभृत्,घन,जीमूत,मुदिर,जलमुच्,धूमयोनि,अब्द,पयोधर","मेघभवम्,मेघध्वनिः,तडित्,इन्द्रधनुस्,ऋजु_इन्द्रधनुस्,मेघान्धकारितः,मेघाच्छन्नदिनम्,मेघभवम्,मेघध्वनिः","मेघपङ्क्तिः,रसदब्दः"
वारिवाह,पुं।,मेघः,,,द्रव्यम्,जलम्,,,,,"अभ्र,मेघ,वारिवाह,स्तनयित्नु,बलाहक,धाराधर,जलधर,तडित्वत्,वारिद,अम्बुभृत्,घन,जीमूत,मुदिर,जलमुच्,धूमयोनि,अब्द,पयोधर","मेघभवम्,मेघध्वनिः,तडित्,इन्द्रधनुस्,ऋजु_इन्द्रधनुस्,मेघान्धकारितः,मेघाच्छन्नदिनम्,मेघभवम्,मेघध्वनिः","मेघपङ्क्तिः,रसदब्दः"
स्तनयित्नु,पुं।,मेघः,,,द्रव्यम्,जलम्,,,,,"अभ्र,मेघ,वारिवाह,स्तनयित्नु,बलाहक,धाराधर,जलधर,तडित्वत्,वारिद,अम्बुभृत्,घन,जीमूत,मुदिर,जलमुच्,धूमयोनि,अब्द,पयोधर","मेघभवम्,मेघध्वनिः,तडित्,इन्द्रधनुस्,ऋजु_इन्द्रधनुस्,मेघान्धकारितः,मेघाच्छन्नदिनम्,मेघभवम्,मेघध्वनिः","मेघपङ्क्तिः,रसदब्दः"
बलाहक,पुं।,मेघः,,,द्रव्यम्,जलम्,,,,,"अभ्र,मेघ,वारिवाह,स्तनयित्नु,बलाहक,धाराधर,जलधर,तडित्वत्,वारिद,अम्बुभृत्,घन,जीमूत,मुदिर,जलमुच्,धूमयोनि,अब्द,पयोधर","मेघभवम्,मेघध्वनिः,तडित्,इन्द्रधनुस्,ऋजु_इन्द्रधनुस्,मेघान्धकारितः,मेघाच्छन्नदिनम्,मेघभवम्,मेघध्वनिः","मेघपङ्क्तिः,रसदब्दः"
धाराधर,पुं।,मेघः,,,द्रव्यम्,जलम्,,,,,"अभ्र,मेघ,वारिवाह,स्तनयित्नु,बलाहक,धाराधर,जलधर,तडित्वत्,वारिद,अम्बुभृत्,घन,जीमूत,मुदिर,जलमुच्,धूमयोनि,अब्द,पयोधर","मेघभवम्,मेघध्वनिः,तडित्,इन्द्रधनुस्,ऋजु_इन्द्रधनुस्,मेघान्धकारितः,मेघाच्छन्नदिनम्,मेघभवम्,मेघध्वनिः","मेघपङ्क्तिः,रसदब्दः"
जलधर,पुं।,मेघः,,,द्रव्यम्,जलम्,,,,,"अभ्र,मेघ,वारिवाह,स्तनयित्नु,बलाहक,धाराधर,जलधर,तडित्वत्,वारिद,अम्बुभृत्,घन,जीमूत,मुदिर,जलमुच्,धूमयोनि,अब्द,पयोधर","मेघभवम्,मेघध्वनिः,तडित्,इन्द्रधनुस्,ऋजु_इन्द्रधनुस्,मेघान्धकारितः,मेघाच्छन्नदिनम्,मेघभवम्,मेघध्वनिः","मेघपङ्क्तिः,रसदब्दः"
तडित्वत्,पुं।,मेघः,,,द्रव्यम्,जलम्,,,,,"अभ्र,मेघ,वारिवाह,स्तनयित्नु,बलाहक,धाराधर,जलधर,तडित्वत्,वारिद,अम्बुभृत्,घन,जीमूत,मुदिर,जलमुच्,धूमयोनि,अब्द,पयोधर","मेघभवम्,मेघध्वनिः,तडित्,इन्द्रधनुस्,ऋजु_इन्द्रधनुस्,मेघान्धकारितः,मेघाच्छन्नदिनम्,मेघभवम्,मेघध्वनिः","मेघपङ्क्तिः,रसदब्दः"
वारिद,पुं।,मेघः,,,द्रव्यम्,जलम्,,,,,"अभ्र,मेघ,वारिवाह,स्तनयित्नु,बलाहक,धाराधर,जलधर,तडित्वत्,वारिद,अम्बुभृत्,घन,जीमूत,मुदिर,जलमुच्,धूमयोनि,अब्द,पयोधर","मेघभवम्,मेघध्वनिः,तडित्,इन्द्रधनुस्,ऋजु_इन्द्रधनुस्,मेघान्धकारितः,मेघाच्छन्नदिनम्,मेघभवम्,मेघध्वनिः","मेघपङ्क्तिः,रसदब्दः"
अम्बुभृत्,पुं।,मेघः,,,द्रव्यम्,जलम्,,,,,"अभ्र,मेघ,वारिवाह,स्तनयित्नु,बलाहक,धाराधर,जलधर,तडित्वत्,वारिद,अम्बुभृत्,घन,जीमूत,मुदिर,जलमुच्,धूमयोनि,अब्द,पयोधर","मेघभवम्,मेघध्वनिः,तडित्,इन्द्रधनुस्,ऋजु_इन्द्रधनुस्,मेघान्धकारितः,मेघाच्छन्नदिनम्,मेघभवम्,मेघध्वनिः","मेघपङ्क्तिः,रसदब्दः"
