xruwa	xruwa napuM. || SIGram || samAnArWaka:SIGra,wvariwa,laGu,kRipra,ara,xruwa,sawvara,capala,wUrNa,avilambiwa,ASu,aBiwas || 1.1.64.2.7 || SarIrasWA ime raMhaswarasi wu rayaH syaxaH. javoZWa SIGraM wvariwaM laGu kRipramaraM xruwam..  || paxArWa-viBAgaH : , guNaH, parimANaH
sawvara	sawvara napuM. || SIGram || samAnArWaka:SIGra,wvariwa,laGu,kRipra,ara,xruwa,sawvara,capala,wUrNa,avilambiwa,ASu,aBiwas || 1.1.65.1.1 || sawvaraM capalaM wUrNamavilambiwamASu ca. sawawAnArawASrAnwasanwawAvirawAniSam..  || paxArWa-viBAgaH : , guNaH, parimANaH
capala	capala napuM. || SIGram || samAnArWaka:SIGra,wvariwa,laGu,kRipra,ara,xruwa,sawvara,capala,wUrNa,avilambiwa,ASu,aBiwas || 1.1.65.1.2 || sawvaraM capalaM wUrNamavilambiwamASu ca. sawawAnArawASrAnwasanwawAvirawAniSam..  || paxArWa-viBAgaH : , guNaH, parimANaH
wUrNa	wUrNa napuM. || SIGram || samAnArWaka:SIGra,wvariwa,laGu,kRipra,ara,xruwa,sawvara,capala,wUrNa,avilambiwa,ASu,aBiwas || 1.1.65.1.3 || sawvaraM capalaM wUrNamavilambiwamASu ca. sawawAnArawASrAnwasanwawAvirawAniSam..  || paxArWa-viBAgaH : , guNaH, parimANaH
avilambiwa	avilambiwa napuM. || SIGram || samAnArWaka:SIGra,wvariwa,laGu,kRipra,ara,xruwa,sawvara,capala,wUrNa,avilambiwa,ASu,aBiwas || 1.1.65.1.4 || sawvaraM capalaM wUrNamavilambiwamASu ca. sawawAnArawASrAnwasanwawAvirawAniSam..  || paxArWa-viBAgaH : , guNaH, parimANaH
ASu	ASu napuM. || SIGram || samAnArWaka:SIGra,wvariwa,laGu,kRipra,ara,xruwa,sawvara,capala,wUrNa,avilambiwa,ASu,aBiwas || 1.1.65.1.5 || sawvaraM capalaM wUrNamavilambiwamASu ca. sawawAnArawASrAnwasanwawAvirawAniSam..  || paxArWa-viBAgaH : , guNaH, parimANaH
sawawa	sawawa napuM. || avirawam || samAnArWaka:sawawa,anArawa,aSrAnwa,sanwawa,avirawa,aniSa,niwya,anavarawa,ajasra || 1.1.65.2.1 || sawvaraM capalaM wUrNamavilambiwamASu ca. sawawAnArawASrAnwasanwawAvirawAniSam..  || paxArWa-viBAgaH : , xravyam, kAlaH
anArawa	anArawa napuM. || avirawam || samAnArWaka:sawawa,anArawa,aSrAnwa,sanwawa,avirawa,aniSa,niwya,anavarawa,ajasra || 1.1.65.2.2 || sawvaraM capalaM wUrNamavilambiwamASu ca. sawawAnArawASrAnwasanwawAvirawAniSam..  || paxArWa-viBAgaH : , xravyam, kAlaH
aSrAnwa	aSrAnwa napuM. || avirawam || samAnArWaka:sawawa,anArawa,aSrAnwa,sanwawa,avirawa,aniSa,niwya,anavarawa,ajasra || 1.1.65.2.3 || sawvaraM capalaM wUrNamavilambiwamASu ca. sawawAnArawASrAnwasanwawAvirawAniSam..  || paxArWa-viBAgaH : , xravyam, kAlaH
sanwawa	sanwawa napuM. || avirawam || samAnArWaka:sawawa,anArawa,aSrAnwa,sanwawa,avirawa,aniSa,niwya,anavarawa,ajasra || 1.1.65.2.4 || sawvaraM capalaM wUrNamavilambiwamASu ca. sawawAnArawASrAnwasanwawAvirawAniSam..  || paxArWa-viBAgaH : , xravyam, kAlaH
avirawa	avirawa napuM. || avirawam || samAnArWaka:sawawa,anArawa,aSrAnwa,sanwawa,avirawa,aniSa,niwya,anavarawa,ajasra || 1.1.65.2.5 || sawvaraM capalaM wUrNamavilambiwamASu ca. sawawAnArawASrAnwasanwawAvirawAniSam..  || paxArWa-viBAgaH : , xravyam, kAlaH
aniSa	aniSa napuM. || avirawam || samAnArWaka:sawawa,anArawa,aSrAnwa,sanwawa,avirawa,aniSa,niwya,anavarawa,ajasra || 1.1.65.2.6 || sawvaraM capalaM wUrNamavilambiwamASu ca. sawawAnArawASrAnwasanwawAvirawAniSam..  || paxArWa-viBAgaH : , xravyam, kAlaH
niwya	niwya napuM. || avirawam || samAnArWaka:sawawa,anArawa,aSrAnwa,sanwawa,avirawa,aniSa,niwya,anavarawa,ajasra || 1.1.66.1.1 || niwyAnavarawAjasramapyaWAwiSayo BaraH. awivelaBqSAwyarWAwimAwroxgADanirBaram..  || paxArWa-viBAgaH : , xravyam, kAlaH
anavarawa	anavarawa napuM. || avirawam || samAnArWaka:sawawa,anArawa,aSrAnwa,sanwawa,avirawa,aniSa,niwya,anavarawa,ajasra || 1.1.66.1.2 || niwyAnavarawAjasramapyaWAwiSayo BaraH. awivelaBqSAwyarWAwimAwroxgADanirBaram..  || paxArWa-viBAgaH : , xravyam, kAlaH
ajasra	ajasra napuM. || avirawam || samAnArWaka:sawawa,anArawa,aSrAnwa,sanwawa,avirawa,aniSa,niwya,anavarawa,ajasra || 1.1.66.1.3 || niwyAnavarawAjasramapyaWAwiSayo BaraH. awivelaBqSAwyarWAwimAwroxgADanirBaram..  || paxArWa-viBAgaH : , xravyam, kAlaH
awiSaya	awiSaya puM. || awiSayaH || samAnArWaka:awiSaya,Bara,awivela,BqSa,awyarWa,awimAwra,uxgADa,nirBara,wIvra,ekAnwa,niwAnwa,gADa,bADa,xqDa,balavaw,suRTu,kimuwa,su,awi,awIva,nirBara || 1.1.66.1.4 || niwyAnavarawAjasramapyaWAwiSayo BaraH. awivelaBqSAwyarWAwimAwroxgADanirBaram..  || paxArWa-viBAgaH : , guNaH, parimANaH
Bara	Bara puM. || awiSayaH || samAnArWaka:awiSaya,Bara,awivela,BqSa,awyarWa,awimAwra,uxgADa,nirBara,wIvra,ekAnwa,niwAnwa,gADa,bADa,xqDa,balavaw,suRTu,kimuwa,su,awi,awIva,nirBara || 1.1.66.1.5 || niwyAnavarawAjasramapyaWAwiSayo BaraH. awivelaBqSAwyarWAwimAwroxgADanirBaram..  || paxArWa-viBAgaH : , guNaH, parimANaH
awivela	awivela napuM. || awiSayaH || samAnArWaka:awiSaya,Bara,awivela,BqSa,awyarWa,awimAwra,uxgADa,nirBara,wIvra,ekAnwa,niwAnwa,gADa,bADa,xqDa,balavaw,suRTu,kimuwa,su,awi,awIva,nirBara || 1.1.66.2.1 || niwyAnavarawAjasramapyaWAwiSayo BaraH. awivelaBqSAwyarWAwimAwroxgADanirBaram..  || paxArWa-viBAgaH : , guNaH, parimANaH
BqSa	BqSa napuM. || awiSayaH || samAnArWaka:awiSaya,Bara,awivela,BqSa,awyarWa,awimAwra,uxgADa,nirBara,wIvra,ekAnwa,niwAnwa,gADa,bADa,xqDa,balavaw,suRTu,kimuwa,su,awi,awIva,nirBara || 1.1.66.2.2 || niwyAnavarawAjasramapyaWAwiSayo BaraH. awivelaBqSAwyarWAwimAwroxgADanirBaram..  || paxArWa-viBAgaH : , guNaH, parimANaH
awyarWa	awyarWa napuM. || awiSayaH || samAnArWaka:awiSaya,Bara,awivela,BqSa,awyarWa,awimAwra,uxgADa,nirBara,wIvra,ekAnwa,niwAnwa,gADa,bADa,xqDa,balavaw,suRTu,kimuwa,su,awi,awIva,nirBara || 1.1.66.2.3 || niwyAnavarawAjasramapyaWAwiSayo BaraH. awivelaBqSAwyarWAwimAwroxgADanirBaram..  || paxArWa-viBAgaH : , guNaH, parimANaH
awimAwra	awimAwra napuM. || awiSayaH || samAnArWaka:awiSaya,Bara,awivela,BqSa,awyarWa,awimAwra,uxgADa,nirBara,wIvra,ekAnwa,niwAnwa,gADa,bADa,xqDa,balavaw,suRTu,kimuwa,su,awi,awIva,nirBara || 1.1.66.2.4 || niwyAnavarawAjasramapyaWAwiSayo BaraH. awivelaBqSAwyarWAwimAwroxgADanirBaram..  || paxArWa-viBAgaH : , guNaH, parimANaH
uxgADa	uxgADa napuM. || awiSayaH || samAnArWaka:awiSaya,Bara,awivela,BqSa,awyarWa,awimAwra,uxgADa,nirBara,wIvra,ekAnwa,niwAnwa,gADa,bADa,xqDa,balavaw,suRTu,kimuwa,su,awi,awIva,nirBara || 1.1.66.2.5 || niwyAnavarawAjasramapyaWAwiSayo BaraH. awivelaBqSAwyarWAwimAwroxgADanirBaram..  || paxArWa-viBAgaH : , guNaH, parimANaH
nirBara	nirBara napuM. || awiSayaH || samAnArWaka:awiSaya,Bara,awivela,BqSa,awyarWa,awimAwra,uxgADa,nirBara,wIvra,ekAnwa,niwAnwa,gADa,bADa,xqDa,balavaw,suRTu,kimuwa,su,awi,awIva,nirBara || 1.1.66.2.6 || niwyAnavarawAjasramapyaWAwiSayo BaraH. awivelaBqSAwyarWAwimAwroxgADanirBaram..  || paxArWa-viBAgaH : , guNaH, parimANaH
wIvra	wIvra napuM. || awiSayaH || samAnArWaka:awiSaya,Bara,awivela,BqSa,awyarWa,awimAwra,uxgADa,nirBara,wIvra,ekAnwa,niwAnwa,gADa,bADa,xqDa,balavaw,suRTu,kimuwa,su,awi,awIva,nirBara || 1.1.67.1.1 || wIvrEkAnwaniwAnwAni gADabADaxqDAni ca. klIbe SIGrAxyasawwve syAwwriRveRAM sawwvagAmi yaw..  || paxArWa-viBAgaH : , guNaH, parimANaH
ekAnwa	ekAnwa napuM. || awiSayaH || samAnArWaka:awiSaya,Bara,awivela,BqSa,awyarWa,awimAwra,uxgADa,nirBara,wIvra,ekAnwa,niwAnwa,gADa,bADa,xqDa,balavaw,suRTu,kimuwa,su,awi,awIva,nirBara || 1.1.67.1.2 || wIvrEkAnwaniwAnwAni gADabADaxqDAni ca. klIbe SIGrAxyasawwve syAwwriRveRAM sawwvagAmi yaw..  || paxArWa-viBAgaH : , guNaH, parimANaH
niwAnwa	niwAnwa napuM. || awiSayaH || samAnArWaka:awiSaya,Bara,awivela,BqSa,awyarWa,awimAwra,uxgADa,nirBara,wIvra,ekAnwa,niwAnwa,gADa,bADa,xqDa,balavaw,suRTu,kimuwa,su,awi,awIva,nirBara || 1.1.67.1.3 || wIvrEkAnwaniwAnwAni gADabADaxqDAni ca. klIbe SIGrAxyasawwve syAwwriRveRAM sawwvagAmi yaw..  || paxArWa-viBAgaH : , guNaH, parimANaH
gADa	gADa napuM. || awiSayaH || samAnArWaka:awiSaya,Bara,awivela,BqSa,awyarWa,awimAwra,uxgADa,nirBara,wIvra,ekAnwa,niwAnwa,gADa,bADa,xqDa,balavaw,suRTu,kimuwa,su,awi,awIva,nirBara || 1.1.67.1.4 || wIvrEkAnwaniwAnwAni gADabADaxqDAni ca. klIbe SIGrAxyasawwve syAwwriRveRAM sawwvagAmi yaw..  || paxArWa-viBAgaH : , guNaH, parimANaH
bADa	bADa napuM. || awiSayaH || samAnArWaka:awiSaya,Bara,awivela,BqSa,awyarWa,awimAwra,uxgADa,nirBara,wIvra,ekAnwa,niwAnwa,gADa,bADa,xqDa,balavaw,suRTu,kimuwa,su,awi,awIva,nirBara || 1.1.67.1.5 || wIvrEkAnwaniwAnwAni gADabADaxqDAni ca. klIbe SIGrAxyasawwve syAwwriRveRAM sawwvagAmi yaw..  || paxArWa-viBAgaH : , guNaH, parimANaH
xqDa	xqDa napuM. || awiSayaH || samAnArWaka:awiSaya,Bara,awivela,BqSa,awyarWa,awimAwra,uxgADa,nirBara,wIvra,ekAnwa,niwAnwa,gADa,bADa,xqDa,balavaw,suRTu,kimuwa,su,awi,awIva,nirBara || 1.1.67.1.6 || wIvrEkAnwaniwAnwAni gADabADaxqDAni ca. klIbe SIGrAxyasawwve syAwwriRveRAM sawwvagAmi yaw..  || paxArWa-viBAgaH : , guNaH, parimANaH
kubera	kubera puM. || kuberaH || samAnArWaka:kubera,wryambakasaKa,yakRarAj,guhyakeSvara,manuRyaXarman,Xanaxa,rAjarAja,XanAXipa,kinnareSa,vESravaNa,pOlaswya,naravAhana,yakRa,ekapifga,Elavila,SrIxa,puNya,janeSvara,ekakuNdala || 1.1.68.1.1 || kuberaswryambakasaKo yakRarAdguhyakeSvaraH. manuRyaXarmA Xanaxo rAjarAjo XanAXipaH..  || sambanXi2 : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,sAmAnyaniXiH || janya : nalakUbaraH || sevaka : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,kinnaraH ||  : kinnaraH || paxArWa-viBAgaH : , xravyam, AwmA, xevayoniH
wryambakasaKa	wryambakasaKa puM. || kuberaH || samAnArWaka:kubera,wryambakasaKa,yakRarAj,guhyakeSvara,manuRyaXarman,Xanaxa,rAjarAja,XanAXipa,kinnareSa,vESravaNa,pOlaswya,naravAhana,yakRa,ekapifga,Elavila,SrIxa,puNya,janeSvara,ekakuNdala || 1.1.68.1.2 || kuberaswryambakasaKo yakRarAdguhyakeSvaraH. manuRyaXarmA Xanaxo rAjarAjo XanAXipaH..  || sambanXi2 : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,sAmAnyaniXiH || janya : nalakUbaraH || sevaka : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,kinnaraH ||  : kinnaraH || paxArWa-viBAgaH : , xravyam, AwmA, xevayoniH
yakRarAj	yakRarAj puM. || kuberaH || samAnArWaka:kubera,wryambakasaKa,yakRarAj,guhyakeSvara,manuRyaXarman,Xanaxa,rAjarAja,XanAXipa,kinnareSa,vESravaNa,pOlaswya,naravAhana,yakRa,ekapifga,Elavila,SrIxa,puNya,janeSvara,ekakuNdala || 1.1.68.1.3 || kuberaswryambakasaKo yakRarAdguhyakeSvaraH. manuRyaXarmA Xanaxo rAjarAjo XanAXipaH..  || sambanXi2 : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,sAmAnyaniXiH || janya : nalakUbaraH || sevaka : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,kinnaraH ||  : kinnaraH || paxArWa-viBAgaH : , xravyam, AwmA, xevayoniH
guhyakeSvara	guhyakeSvara puM. || kuberaH || samAnArWaka:kubera,wryambakasaKa,yakRarAj,guhyakeSvara,manuRyaXarman,Xanaxa,rAjarAja,XanAXipa,kinnareSa,vESravaNa,pOlaswya,naravAhana,yakRa,ekapifga,Elavila,SrIxa,puNya,janeSvara,ekakuNdala || 1.1.68.1.4 || kuberaswryambakasaKo yakRarAdguhyakeSvaraH. manuRyaXarmA Xanaxo rAjarAjo XanAXipaH..  || sambanXi2 : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,sAmAnyaniXiH || janya : nalakUbaraH || sevaka : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,kinnaraH ||  : kinnaraH || paxArWa-viBAgaH : , xravyam, AwmA, xevayoniH
manuRyaXarman	manuRyaXarman puM. || kuberaH || samAnArWaka:kubera,wryambakasaKa,yakRarAj,guhyakeSvara,manuRyaXarman,Xanaxa,rAjarAja,XanAXipa,kinnareSa,vESravaNa,pOlaswya,naravAhana,yakRa,ekapifga,Elavila,SrIxa,puNya,janeSvara,ekakuNdala || 1.1.68.2.1 || kuberaswryambakasaKo yakRarAdguhyakeSvaraH. manuRyaXarmA Xanaxo rAjarAjo XanAXipaH..  || sambanXi2 : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,sAmAnyaniXiH || janya : nalakUbaraH || sevaka : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,kinnaraH ||  : kinnaraH || paxArWa-viBAgaH : , xravyam, AwmA, xevayoniH
Xanaxa	Xanaxa puM. || kuberaH || samAnArWaka:kubera,wryambakasaKa,yakRarAj,guhyakeSvara,manuRyaXarman,Xanaxa,rAjarAja,XanAXipa,kinnareSa,vESravaNa,pOlaswya,naravAhana,yakRa,ekapifga,Elavila,SrIxa,puNya,janeSvara,ekakuNdala || 1.1.68.2.2 || kuberaswryambakasaKo yakRarAdguhyakeSvaraH. manuRyaXarmA Xanaxo rAjarAjo XanAXipaH..  || sambanXi2 : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,sAmAnyaniXiH || janya : nalakUbaraH || sevaka : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,kinnaraH ||  : kinnaraH || paxArWa-viBAgaH : , xravyam, AwmA, xevayoniH
rAjarAja	rAjarAja puM. || kuberaH || samAnArWaka:kubera,wryambakasaKa,yakRarAj,guhyakeSvara,manuRyaXarman,Xanaxa,rAjarAja,XanAXipa,kinnareSa,vESravaNa,pOlaswya,naravAhana,yakRa,ekapifga,Elavila,SrIxa,puNya,janeSvara,ekakuNdala || 1.1.68.2.3 || kuberaswryambakasaKo yakRarAdguhyakeSvaraH. manuRyaXarmA Xanaxo rAjarAjo XanAXipaH..  || sambanXi2 : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,sAmAnyaniXiH || janya : nalakUbaraH || sevaka : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,kinnaraH ||  : kinnaraH || paxArWa-viBAgaH : , xravyam, AwmA, xevayoniH
XanAXipa	XanAXipa puM. || kuberaH || samAnArWaka:kubera,wryambakasaKa,yakRarAj,guhyakeSvara,manuRyaXarman,Xanaxa,rAjarAja,XanAXipa,kinnareSa,vESravaNa,pOlaswya,naravAhana,yakRa,ekapifga,Elavila,SrIxa,puNya,janeSvara,ekakuNdala || 1.1.68.2.4 || kuberaswryambakasaKo yakRarAdguhyakeSvaraH. manuRyaXarmA Xanaxo rAjarAjo XanAXipaH..  || sambanXi2 : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,sAmAnyaniXiH || janya : nalakUbaraH || sevaka : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,kinnaraH ||  : kinnaraH || paxArWa-viBAgaH : , xravyam, AwmA, xevayoniH
kinnareSa	kinnareSa puM. || kuberaH || samAnArWaka:kubera,wryambakasaKa,yakRarAj,guhyakeSvara,manuRyaXarman,Xanaxa,rAjarAja,XanAXipa,kinnareSa,vESravaNa,pOlaswya,naravAhana,yakRa,ekapifga,Elavila,SrIxa,puNya,janeSvara,ekakuNdala || 1.1.69.1.1 || kinnareSo vESravaNaH pOlaswyo naravAhanaH. yakREkapifgElavilaSrIxapuNyajaneSvarAH..  || sambanXi2 : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,sAmAnyaniXiH || janya : nalakUbaraH || sevaka : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,kinnaraH ||  : kinnaraH || paxArWa-viBAgaH : , xravyam, AwmA, xevayoniH
vESravaNa	vESravaNa puM. || kuberaH || samAnArWaka:kubera,wryambakasaKa,yakRarAj,guhyakeSvara,manuRyaXarman,Xanaxa,rAjarAja,XanAXipa,kinnareSa,vESravaNa,pOlaswya,naravAhana,yakRa,ekapifga,Elavila,SrIxa,puNya,janeSvara,ekakuNdala || 1.1.69.1.2 || kinnareSo vESravaNaH pOlaswyo naravAhanaH. yakREkapifgElavilaSrIxapuNyajaneSvarAH..  || sambanXi2 : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,sAmAnyaniXiH || janya : nalakUbaraH || sevaka : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,kinnaraH ||  : kinnaraH || paxArWa-viBAgaH : , xravyam, AwmA, xevayoniH
pOlaswya	pOlaswya puM. || kuberaH || samAnArWaka:kubera,wryambakasaKa,yakRarAj,guhyakeSvara,manuRyaXarman,Xanaxa,rAjarAja,XanAXipa,kinnareSa,vESravaNa,pOlaswya,naravAhana,yakRa,ekapifga,Elavila,SrIxa,puNya,janeSvara,ekakuNdala || 1.1.69.1.3 || kinnareSo vESravaNaH pOlaswyo naravAhanaH. yakREkapifgElavilaSrIxapuNyajaneSvarAH..  || sambanXi2 : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,sAmAnyaniXiH || janya : nalakUbaraH || sevaka : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,kinnaraH ||  : kinnaraH || paxArWa-viBAgaH : , xravyam, AwmA, xevayoniH
naravAhana	naravAhana puM. || kuberaH || samAnArWaka:kubera,wryambakasaKa,yakRarAj,guhyakeSvara,manuRyaXarman,Xanaxa,rAjarAja,XanAXipa,kinnareSa,vESravaNa,pOlaswya,naravAhana,yakRa,ekapifga,Elavila,SrIxa,puNya,janeSvara,ekakuNdala || 1.1.69.1.4 || kinnareSo vESravaNaH pOlaswyo naravAhanaH. yakREkapifgElavilaSrIxapuNyajaneSvarAH..  || sambanXi2 : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,sAmAnyaniXiH || janya : nalakUbaraH || sevaka : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,kinnaraH ||  : kinnaraH || paxArWa-viBAgaH : , xravyam, AwmA, xevayoniH
yakRa	yakRa puM. || kuberaH || samAnArWaka:kubera,wryambakasaKa,yakRarAj,guhyakeSvara,manuRyaXarman,Xanaxa,rAjarAja,XanAXipa,kinnareSa,vESravaNa,pOlaswya,naravAhana,yakRa,ekapifga,Elavila,SrIxa,puNya,janeSvara,ekakuNdala || 1.1.69.2.1 || kinnareSo vESravaNaH pOlaswyo naravAhanaH. yakREkapifgElavilaSrIxapuNyajaneSvarAH..  || sambanXi2 : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,sAmAnyaniXiH || janya : nalakUbaraH || sevaka : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,kinnaraH ||  : kinnaraH || paxArWa-viBAgaH : , xravyam, AwmA, xevayoniH
ekapifga	ekapifga puM. || kuberaH || samAnArWaka:kubera,wryambakasaKa,yakRarAj,guhyakeSvara,manuRyaXarman,Xanaxa,rAjarAja,XanAXipa,kinnareSa,vESravaNa,pOlaswya,naravAhana,yakRa,ekapifga,Elavila,SrIxa,puNya,janeSvara,ekakuNdala || 1.1.69.2.2 || kinnareSo vESravaNaH pOlaswyo naravAhanaH. yakREkapifgElavilaSrIxapuNyajaneSvarAH..  || sambanXi2 : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,sAmAnyaniXiH || janya : nalakUbaraH || sevaka : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,kinnaraH ||  : kinnaraH || paxArWa-viBAgaH : , xravyam, AwmA, xevayoniH
Elavila	Elavila puM. || kuberaH || samAnArWaka:kubera,wryambakasaKa,yakRarAj,guhyakeSvara,manuRyaXarman,Xanaxa,rAjarAja,XanAXipa,kinnareSa,vESravaNa,pOlaswya,naravAhana,yakRa,ekapifga,Elavila,SrIxa,puNya,janeSvara,ekakuNdala || 1.1.69.2.3 || kinnareSo vESravaNaH pOlaswyo naravAhanaH. yakREkapifgElavilaSrIxapuNyajaneSvarAH..  || sambanXi2 : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,sAmAnyaniXiH || janya : nalakUbaraH || sevaka : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,kinnaraH ||  : kinnaraH || paxArWa-viBAgaH : , xravyam, AwmA, xevayoniH
SrIxa	SrIxa puM. || kuberaH || samAnArWaka:kubera,wryambakasaKa,yakRarAj,guhyakeSvara,manuRyaXarman,Xanaxa,rAjarAja,XanAXipa,kinnareSa,vESravaNa,pOlaswya,naravAhana,yakRa,ekapifga,Elavila,SrIxa,puNya,janeSvara,ekakuNdala || 1.1.69.2.4 || kinnareSo vESravaNaH pOlaswyo naravAhanaH. yakREkapifgElavilaSrIxapuNyajaneSvarAH..  || sambanXi2 : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,sAmAnyaniXiH || janya : nalakUbaraH || sevaka : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,kinnaraH ||  : kinnaraH || paxArWa-viBAgaH : , xravyam, AwmA, xevayoniH
puNya	puNya napuM. || kuberaH || samAnArWaka:kubera,wryambakasaKa,yakRarAj,guhyakeSvara,manuRyaXarman,Xanaxa,rAjarAja,XanAXipa,kinnareSa,vESravaNa,pOlaswya,naravAhana,yakRa,ekapifga,Elavila,SrIxa,puNya,janeSvara,ekakuNdala || 1.1.69.2.5 || kinnareSo vESravaNaH pOlaswyo naravAhanaH. yakREkapifgElavilaSrIxapuNyajaneSvarAH..  || sambanXi2 : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,sAmAnyaniXiH || janya : nalakUbaraH || sevaka : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,kinnaraH ||  : kinnaraH || paxArWa-viBAgaH : , xravyam, AwmA, xevayoniH
janeSvara	janeSvara puM. || kuberaH || samAnArWaka:kubera,wryambakasaKa,yakRarAj,guhyakeSvara,manuRyaXarman,Xanaxa,rAjarAja,XanAXipa,kinnareSa,vESravaNa,pOlaswya,naravAhana,yakRa,ekapifga,Elavila,SrIxa,puNya,janeSvara,ekakuNdala || 1.1.69.2.6 || kinnareSo vESravaNaH pOlaswyo naravAhanaH. yakREkapifgElavilaSrIxapuNyajaneSvarAH..  || sambanXi2 : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,sAmAnyaniXiH || janya : nalakUbaraH || sevaka : kuberasya_uxyAnam,kuberasWAnam,kuberapurI,kuberavimAnam,kinnaraH ||  : kinnaraH || paxArWa-viBAgaH : , xravyam, AwmA, xevayoniH
cEwraraWa	cEwraraWa napuM. || kuberasya_uxyAnam || samAnArWaka:cEwraraWa || 1.1.70.1.1 || asyoxyAnaM cEwraraWaM puwraswu nalakUbaraH. kElAsaH sWAnamalakA pUrvimAnaM wu puRpakam..  || svAmI : kuberaH || sambanXi1 : kuberaH || paxArWa-viBAgaH : , xravyam, pqWvI, acalanirjIvaH, sWAnam, alOkikasWAnam
nalakUbara	nalakUbara puM. || nalakUbaraH || samAnArWaka:nalakUbara || 1.1.70.1.2 || asyoxyAnaM cEwraraWaM puwraswu nalakUbaraH. kElAsaH sWAnamalakA pUrvimAnaM wu puRpakam..  || janaka : kuberaH || paxArWa-viBAgaH : , xravyam, pqWvI, calasajIvaH, alOkikacewanaH
kElAsa	kElAsa puM. || kuberasWAnam || samAnArWaka:kElAsa || 1.1.70.2.1 || asyoxyAnaM cEwraraWaM puwraswu nalakUbaraH. kElAsaH sWAnamalakA pUrvimAnaM wu puRpakam..  || svAmI : kuberaH || sambanXi1 : kuberaH || paxArWa-viBAgaH : , xravyam, pqWvI, acalanirjIvaH, sWAnam, alOkikasWAnam
alakA	alakA swrI. || kuberapurI || samAnArWaka:alakA || 1.1.70.2.2 || asyoxyAnaM cEwraraWaM puwraswu nalakUbaraH. kElAsaH sWAnamalakA pUrvimAnaM wu puRpakam..  || svAmI : kuberaH || sambanXi1 : kuberaH || paxArWa-viBAgaH : , xravyam, pqWvI, acalanirjIvaH, sWAnam, alOkikasWAnam
puRpaka	puRpaka puM-napuM. || kuberavimAnam || samAnArWaka:puRpaka || 1.1.70.2.3 || asyoxyAnaM cEwraraWaM puwraswu nalakUbaraH. kElAsaH sWAnamalakA pUrvimAnaM wu puRpakam..  || svAmI : kuberaH || sambanXi1 : kuberaH || paxArWa-viBAgaH : vAhanam,alOkikavAhanam, xravyam, pqWvI, alOkikacalanirjIvaH
kinnara	kinnara puM. || kinnaraH || samAnArWaka:kinnara,kimpuruRa,wurafgavaxana,mayu || 1.1.71.1.1 || syAwkinnaraH kimpuruRaswurafgavaxano mayuH. niXirnA SevaXirBexAH paxmaSafKAxayo niXeH. mahApaxmaSca paxmaSca SafKo makarakacCapO. mukunxakunxanIlASca KarvaSca niXayo nava..  || svAmI : kuberaH || paxArWa-viBAgaH : , xravyam, AwmA, xevayoniH
