svar;avya.;svargaH;svar,svarga,nAka,wrixiva,wrixaSAlaya,suraloka,xyo,xiv,wriviRtapa,go;xevasaBA,xevaH;;;xravyam;pqWvI;acalanirjIvaH;sWAnam;alOkikasWAnam
svarga;puM.;svargaH;svar,svarga,nAka,wrixiva,wrixaSAlaya,suraloka,xyo,xiv,wriviRtapa,go;xevasaBA,xevaH;;;xravyam;pqWvI;acalanirjIvaH;sWAnam;alOkikasWAnam
nAka;puM.;svargaH;svar,svarga,nAka,wrixiva,wrixaSAlaya,suraloka,xyo,xiv,wriviRtapa,go;xevasaBA,xevaH;;;xravyam;pqWvI;acalanirjIvaH;sWAnam;alOkikasWAnam
SociRkeSa;puM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
uRarbuXa;puM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
ASrayASa;puM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
bqhaxBAnu;puM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
kqSAnu;puM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
pAvaka;puM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
anala;puM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
rohiwASva;puM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
vAyusaKa;puM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
SiKAvaw;puM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
ASuSukRaNi;puM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
hiraNyarewas;puM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
huwaBuj;puM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
xahana;puM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
havyavAhana;puM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
sapwArcis;puM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
xamunas;puM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
Sukra;puM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
ciwraBAnu;puM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
viBAvasu;puM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
Suci;puM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
appiwwa;napuM.;agniH;agni,vESvAnara,vahni,vIwihowra,XanFjaya,kqpItayoni,jvalana,jAwavexas,wanUnapAw,barhi,SuRman,kqRNavarwman,SociRkeSa,uRarbuXa,ASrayASa,bqhaxBAnu,kqSAnu,pAvaka,anala,rohiwASva,vAyusaKa,SiKAvaw,ASuSukRaNi,hiraNyarewas,huwaBuj,xahana,havyavAhana,sapwArcis,xamunas,Sukra,ciwraBAnu,viBAvasu,Suci,appiwwa,XUmakewu,wrewA,wamonux,SiKin,virocana,XiRNya,bahula,vasu,wamopaha;agnijvAlA,agnikaNaH,agniwApaH,agneH_nirgawajvAlA,agneH_priyA,araNiH;badavAgniH,vanavahniH,vajrAgniH,AkASAxiRvagnivikAraH,yAgavexikAyAm_xakRiNaBAge_sWiwAgniH,gArhapawyAgniH,AhavanIyAgniH,xakRiNagArhapawyAhavanIyAgnayaH,saMskqwAgniH,agninAma,xakRiNAgniwvena_saMskqwa_gArhapawyAgniH,karIRAgniH;;xravyam;AwmA;xevawA
Orva;puM.;badavAgniH;Orva,vAdava,vadavAnala,pAwAla;;;;xahanam
vAdava;puM.;badavAgniH;Orva,vAdava,vadavAnala,pAwAla;;;;xahanam
vadavAnala;puM.;badavAgniH;Orva,vAdava,vadavAnala,pAwAla;;;;xahanam
jvAlA;swrI-puM.;agnijvAlA;jvAlA,kIlA,arcis,hewi,SiKA,mayUKa;;agneH_nirgawajvAlA;;inXanajam
kIlA;swrI-puM.;agnijvAlA;jvAlA,kIlA,arcis,hewi,SiKA,mayUKa;;agneH_nirgawajvAlA;;inXanajam
arcis;swrI.;agnijvAlA;jvAlA,kIlA,arcis,hewi,SiKA,mayUKa;;agneH_nirgawajvAlA;;inXanajam
hewi;swrI.;agnijvAlA;jvAlA,kIlA,arcis,hewi,SiKA,mayUKa;;agneH_nirgawajvAlA;;inXanajam
SiKA;swrI.;agnijvAlA;jvAlA,kIlA,arcis,hewi,SiKA,mayUKa;;agneH_nirgawajvAlA;;inXanajam
sPulifga;vi.;agnikaNaH;sPulifga,agnikaNa;;;;inXanajam
agnikaNa;puM.;agnikaNaH;sPulifga,agnikaNa;;;;inXanajam
sanwApa;puM.;agniwApaH;sanwApa,saFjvara;;;;inXanajam
saFjvara;puM.;agniwApaH;sanwApa,saFjvara;;;;inXanajam
ulkA;swrI.;agneH_nirgawajvAlA;ulkA,nirgawajvAlA;;;;inXanajam
nirgawajvAlA;swrI-puM.;agneH_nirgawajvAlA;ulkA,nirgawajvAlA;;;;inXanajam
BUwi;swrI.;Basman;BUwi,Basiwa,Basman,kRAra,rakRA;;;;xravyam;pqWvI;acalanirjIvaH;acalanirjIvavaswu
Basiwa;napuM.;Basman;BUwi,Basiwa,Basman,kRAra,rakRA;;;;xravyam;pqWvI;acalanirjIvaH;acalanirjIvavaswu
Basman;napuM.;Basman;BUwi,Basiwa,Basman,kRAra,rakRA;;;;xravyam;pqWvI;acalanirjIvaH;acalanirjIvavaswu
kRAra;puM.;Basman;BUwi,Basiwa,Basman,kRAra,rakRA;;;;xravyam;pqWvI;acalanirjIvaH;acalanirjIvavaswu
rakRA;swrI.;Basman;BUwi,Basiwa,Basman,kRAra,rakRA;;;;xravyam;pqWvI;acalanirjIvaH;acalanirjIvavaswu
xAva;puM.;vanavahniH;xAva,xava,vanahuwASana;;;;inXanajam
xava;puM.;vanavahniH;xAva,xava,vanahuwASana;;;;inXanajam
vanahuwASana;puM.;vanavahniH;xAva,xava,vanahuwASana;;;;inXanajam
XarmarAja;puM.;yamaH;XarmarAja,piwqpawi,samavarwin,parewarAj,kqwAnwa,yamunABrAwq,Samana,yamarAj,yama,kAla,xaNdaXara,SrAxXaxeva,vEvasvawa,anwaka,Xarma,hari,kInASa,jIviweSa;;;;xravyam;AwmA;xevawA
piwqpawi;puM.;yamaH;XarmarAja,piwqpawi,samavarwin,parewarAj,kqwAnwa,yamunABrAwq,Samana,yamarAj,yama,kAla,xaNdaXara,SrAxXaxeva,vEvasvawa,anwaka,Xarma,hari,kInASa,jIviweSa;;;;xravyam;AwmA;xevawA
samavarwin;puM.;yamaH;XarmarAja,piwqpawi,samavarwin,parewarAj,kqwAnwa,yamunABrAwq,Samana,yamarAj,yama,kAla,xaNdaXara,SrAxXaxeva,vEvasvawa,anwaka,Xarma,hari,kInASa,jIviweSa;;;;xravyam;AwmA;xevawA
parewarAj;puM.;yamaH;XarmarAja,piwqpawi,samavarwin,parewarAj,kqwAnwa,yamunABrAwq,Samana,yamarAj,yama,kAla,xaNdaXara,SrAxXaxeva,vEvasvawa,anwaka,Xarma,hari,kInASa,jIviweSa;;;;xravyam;AwmA;xevawA
kqwAnwa;puM.;yamaH;XarmarAja,piwqpawi,samavarwin,parewarAj,kqwAnwa,yamunABrAwq,Samana,yamarAj,yama,kAla,xaNdaXara,SrAxXaxeva,vEvasvawa,anwaka,Xarma,hari,kInASa,jIviweSa;;;;xravyam;AwmA;xevawA
yamunABrAwq;puM.;yamaH;XarmarAja,piwqpawi,samavarwin,parewarAj,kqwAnwa,yamunABrAwq,Samana,yamarAj,yama,kAla,xaNdaXara,SrAxXaxeva,vEvasvawa,anwaka,Xarma,hari,kInASa,jIviweSa;;;;xravyam;AwmA;xevawA
