nirjaras puM. xevaH 1.1.7.1.2	puM.||xevaH||samAnArWaka:amara,nirjaras,xeva,wrixaSa,vibuXa,sura,suparvan,sumanas,wrixiveSa,xivOkas,Axiweya,xiviRax,leKa,axiwinanxana,Axiwya,qBava,asvapna,amarwya,amqwAnXas,barhirmuKa,krawuBuj,gIrvANa,xAnavAri,vqnxAraka,xEvawa,xevawA,xivyopapAxuka,vivasvaw,animiRa||sambanXi1:svargaH||sambanXi2:xevaraWaH,xevarRiH,xevasaBA,amqwam,xevagafgA,xevavqkRaH,apsaras,GqwAcInAmApsarA,menakAnAmApsarA,ramBAnAmApsarA,urvaSInAmApsarA,wilowwamAnAmApsarA,sukeSInAmApsarA,maFjuGoRAnAmApsarA,hAhAnAmaxevagAyakaH,hUhUnAmaxevagAyakaH,xevagAyakaH||aparAjAwi:brahmA,viRNuH,kAmaxevaH,SivaH,gaNeSaH,kArwikeyaH,inxraH,aSvinIkumArO,agniH,yamaH,varuNaH,vAyuH,kuberaH,pUrvaxiSAyAH_svAmI,AgneyaxiSAyAH_svAmI,xakRiNaxiSAyAH_svAmI,nErqwyaxiSAyAH_svAmI,paScimaxiSAyAH_svAmI,vAyavyaxiSAyAH_svAmI,uwwaraxiSAyAH_svAmI,ISAnaxiSAyAH_svAmI,iRtArWoxyamaH,vAyuxevaH,manonigrahaH||onto:,xravyam,AwmA,xevawA||1.1.7.1.2||1.1.7:amarA nirjarA xevAswrixaSA vibuXAH surAH. suparvANaH sumanasaswrixiveSA xivOkasaH.. 
xeva puM. xevaH 1.1.7.1.3	puM.||xevaH||samAnArWaka:amara,nirjaras,xeva,wrixaSa,vibuXa,sura,suparvan,sumanas,wrixiveSa,xivOkas,Axiweya,xiviRax,leKa,axiwinanxana,Axiwya,qBava,asvapna,amarwya,amqwAnXas,barhirmuKa,krawuBuj,gIrvANa,xAnavAri,vqnxAraka,xEvawa,xevawA,xivyopapAxuka,vivasvaw,animiRa||sambanXi1:svargaH||sambanXi2:xevaraWaH,xevarRiH,xevasaBA,amqwam,xevagafgA,xevavqkRaH,apsaras,GqwAcInAmApsarA,menakAnAmApsarA,ramBAnAmApsarA,urvaSInAmApsarA,wilowwamAnAmApsarA,sukeSInAmApsarA,maFjuGoRAnAmApsarA,hAhAnAmaxevagAyakaH,hUhUnAmaxevagAyakaH,xevagAyakaH||aparAjAwi:brahmA,viRNuH,kAmaxevaH,SivaH,gaNeSaH,kArwikeyaH,inxraH,aSvinIkumArO,agniH,yamaH,varuNaH,vAyuH,kuberaH,pUrvaxiSAyAH_svAmI,AgneyaxiSAyAH_svAmI,xakRiNaxiSAyAH_svAmI,nErqwyaxiSAyAH_svAmI,paScimaxiSAyAH_svAmI,vAyavyaxiSAyAH_svAmI,uwwaraxiSAyAH_svAmI,ISAnaxiSAyAH_svAmI,iRtArWoxyamaH,vAyuxevaH,manonigrahaH||onto:,xravyam,AwmA,xevawA||1.1.7.1.3||1.1.7:amarA nirjarA xevAswrixaSA vibuXAH surAH. suparvANaH sumanasaswrixiveSA xivOkasaH.. 
wrixaSa puM. xevaH 1.1.7.1.4	puM.||xevaH||samAnArWaka:amara,nirjaras,xeva,wrixaSa,vibuXa,sura,suparvan,sumanas,wrixiveSa,xivOkas,Axiweya,xiviRax,leKa,axiwinanxana,Axiwya,qBava,asvapna,amarwya,amqwAnXas,barhirmuKa,krawuBuj,gIrvANa,xAnavAri,vqnxAraka,xEvawa,xevawA,xivyopapAxuka,vivasvaw,animiRa||sambanXi1:svargaH||sambanXi2:xevaraWaH,xevarRiH,xevasaBA,amqwam,xevagafgA,xevavqkRaH,apsaras,GqwAcInAmApsarA,menakAnAmApsarA,ramBAnAmApsarA,urvaSInAmApsarA,wilowwamAnAmApsarA,sukeSInAmApsarA,maFjuGoRAnAmApsarA,hAhAnAmaxevagAyakaH,hUhUnAmaxevagAyakaH,xevagAyakaH||aparAjAwi:brahmA,viRNuH,kAmaxevaH,SivaH,gaNeSaH,kArwikeyaH,inxraH,aSvinIkumArO,agniH,yamaH,varuNaH,vAyuH,kuberaH,pUrvaxiSAyAH_svAmI,AgneyaxiSAyAH_svAmI,xakRiNaxiSAyAH_svAmI,nErqwyaxiSAyAH_svAmI,paScimaxiSAyAH_svAmI,vAyavyaxiSAyAH_svAmI,uwwaraxiSAyAH_svAmI,ISAnaxiSAyAH_svAmI,iRtArWoxyamaH,vAyuxevaH,manonigrahaH||onto:,xravyam,AwmA,xevawA||1.1.7.1.4||1.1.7:amarA nirjarA xevAswrixaSA vibuXAH surAH. suparvANaH sumanasaswrixiveSA xivOkasaH.. 
vibuXa puM. xevaH 1.1.7.1.5	puM.||xevaH||samAnArWaka:amara,nirjaras,xeva,wrixaSa,vibuXa,sura,suparvan,sumanas,wrixiveSa,xivOkas,Axiweya,xiviRax,leKa,axiwinanxana,Axiwya,qBava,asvapna,amarwya,amqwAnXas,barhirmuKa,krawuBuj,gIrvANa,xAnavAri,vqnxAraka,xEvawa,xevawA,xivyopapAxuka,vivasvaw,animiRa||sambanXi1:svargaH||sambanXi2:xevaraWaH,xevarRiH,xevasaBA,amqwam,xevagafgA,xevavqkRaH,apsaras,GqwAcInAmApsarA,menakAnAmApsarA,ramBAnAmApsarA,urvaSInAmApsarA,wilowwamAnAmApsarA,sukeSInAmApsarA,maFjuGoRAnAmApsarA,hAhAnAmaxevagAyakaH,hUhUnAmaxevagAyakaH,xevagAyakaH||aparAjAwi:brahmA,viRNuH,kAmaxevaH,SivaH,gaNeSaH,kArwikeyaH,inxraH,aSvinIkumArO,agniH,yamaH,varuNaH,vAyuH,kuberaH,pUrvaxiSAyAH_svAmI,AgneyaxiSAyAH_svAmI,xakRiNaxiSAyAH_svAmI,nErqwyaxiSAyAH_svAmI,paScimaxiSAyAH_svAmI,vAyavyaxiSAyAH_svAmI,uwwaraxiSAyAH_svAmI,ISAnaxiSAyAH_svAmI,iRtArWoxyamaH,vAyuxevaH,manonigrahaH||onto:,xravyam,AwmA,xevawA||1.1.7.1.5||1.1.7:amarA nirjarA xevAswrixaSA vibuXAH surAH. suparvANaH sumanasaswrixiveSA xivOkasaH.. 
sura puM. xevaH 1.1.7.1.6	puM.||xevaH||samAnArWaka:amara,nirjaras,xeva,wrixaSa,vibuXa,sura,suparvan,sumanas,wrixiveSa,xivOkas,Axiweya,xiviRax,leKa,axiwinanxana,Axiwya,qBava,asvapna,amarwya,amqwAnXas,barhirmuKa,krawuBuj,gIrvANa,xAnavAri,vqnxAraka,xEvawa,xevawA,xivyopapAxuka,vivasvaw,animiRa||sambanXi1:svargaH||sambanXi2:xevaraWaH,xevarRiH,xevasaBA,amqwam,xevagafgA,xevavqkRaH,apsaras,GqwAcInAmApsarA,menakAnAmApsarA,ramBAnAmApsarA,urvaSInAmApsarA,wilowwamAnAmApsarA,sukeSInAmApsarA,maFjuGoRAnAmApsarA,hAhAnAmaxevagAyakaH,hUhUnAmaxevagAyakaH,xevagAyakaH||aparAjAwi:brahmA,viRNuH,kAmaxevaH,SivaH,gaNeSaH,kArwikeyaH,inxraH,aSvinIkumArO,agniH,yamaH,varuNaH,vAyuH,kuberaH,pUrvaxiSAyAH_svAmI,AgneyaxiSAyAH_svAmI,xakRiNaxiSAyAH_svAmI,nErqwyaxiSAyAH_svAmI,paScimaxiSAyAH_svAmI,vAyavyaxiSAyAH_svAmI,uwwaraxiSAyAH_svAmI,ISAnaxiSAyAH_svAmI,iRtArWoxyamaH,vAyuxevaH,manonigrahaH||onto:,xravyam,AwmA,xevawA||1.1.7.1.6||1.1.7:amarA nirjarA xevAswrixaSA vibuXAH surAH. suparvANaH sumanasaswrixiveSA xivOkasaH.. 
suparvan puM. xevaH 1.1.7.2.1	puM.||xevaH||samAnArWaka:amara,nirjaras,xeva,wrixaSa,vibuXa,sura,suparvan,sumanas,wrixiveSa,xivOkas,Axiweya,xiviRax,leKa,axiwinanxana,Axiwya,qBava,asvapna,amarwya,amqwAnXas,barhirmuKa,krawuBuj,gIrvANa,xAnavAri,vqnxAraka,xEvawa,xevawA,xivyopapAxuka,vivasvaw,animiRa||sambanXi1:svargaH||sambanXi2:xevaraWaH,xevarRiH,xevasaBA,amqwam,xevagafgA,xevavqkRaH,apsaras,GqwAcInAmApsarA,menakAnAmApsarA,ramBAnAmApsarA,urvaSInAmApsarA,wilowwamAnAmApsarA,sukeSInAmApsarA,maFjuGoRAnAmApsarA,hAhAnAmaxevagAyakaH,hUhUnAmaxevagAyakaH,xevagAyakaH||aparAjAwi:brahmA,viRNuH,kAmaxevaH,SivaH,gaNeSaH,kArwikeyaH,inxraH,aSvinIkumArO,agniH,yamaH,varuNaH,vAyuH,kuberaH,pUrvaxiSAyAH_svAmI,AgneyaxiSAyAH_svAmI,xakRiNaxiSAyAH_svAmI,nErqwyaxiSAyAH_svAmI,paScimaxiSAyAH_svAmI,vAyavyaxiSAyAH_svAmI,uwwaraxiSAyAH_svAmI,ISAnaxiSAyAH_svAmI,iRtArWoxyamaH,vAyuxevaH,manonigrahaH||onto:,xravyam,AwmA,xevawA||1.1.7.2.1||1.1.7:amarA nirjarA xevAswrixaSA vibuXAH surAH. suparvANaH sumanasaswrixiveSA xivOkasaH.. 
sumanas puM. xevaH 1.1.7.2.2	puM.||xevaH||samAnArWaka:amara,nirjaras,xeva,wrixaSa,vibuXa,sura,suparvan,sumanas,wrixiveSa,xivOkas,Axiweya,xiviRax,leKa,axiwinanxana,Axiwya,qBava,asvapna,amarwya,amqwAnXas,barhirmuKa,krawuBuj,gIrvANa,xAnavAri,vqnxAraka,xEvawa,xevawA,xivyopapAxuka,vivasvaw,animiRa||sambanXi1:svargaH||sambanXi2:xevaraWaH,xevarRiH,xevasaBA,amqwam,xevagafgA,xevavqkRaH,apsaras,GqwAcInAmApsarA,menakAnAmApsarA,ramBAnAmApsarA,urvaSInAmApsarA,wilowwamAnAmApsarA,sukeSInAmApsarA,maFjuGoRAnAmApsarA,hAhAnAmaxevagAyakaH,hUhUnAmaxevagAyakaH,xevagAyakaH||aparAjAwi:brahmA,viRNuH,kAmaxevaH,SivaH,gaNeSaH,kArwikeyaH,inxraH,aSvinIkumArO,agniH,yamaH,varuNaH,vAyuH,kuberaH,pUrvaxiSAyAH_svAmI,AgneyaxiSAyAH_svAmI,xakRiNaxiSAyAH_svAmI,nErqwyaxiSAyAH_svAmI,paScimaxiSAyAH_svAmI,vAyavyaxiSAyAH_svAmI,uwwaraxiSAyAH_svAmI,ISAnaxiSAyAH_svAmI,iRtArWoxyamaH,vAyuxevaH,manonigrahaH||onto:,xravyam,AwmA,xevawA||1.1.7.2.2||1.1.7:amarA nirjarA xevAswrixaSA vibuXAH surAH. suparvANaH sumanasaswrixiveSA xivOkasaH.. 
wrixiveSa puM. xevaH 1.1.7.2.3	puM.||xevaH||samAnArWaka:amara,nirjaras,xeva,wrixaSa,vibuXa,sura,suparvan,sumanas,wrixiveSa,xivOkas,Axiweya,xiviRax,leKa,axiwinanxana,Axiwya,qBava,asvapna,amarwya,amqwAnXas,barhirmuKa,krawuBuj,gIrvANa,xAnavAri,vqnxAraka,xEvawa,xevawA,xivyopapAxuka,vivasvaw,animiRa||sambanXi1:svargaH||sambanXi2:xevaraWaH,xevarRiH,xevasaBA,amqwam,xevagafgA,xevavqkRaH,apsaras,GqwAcInAmApsarA,menakAnAmApsarA,ramBAnAmApsarA,urvaSInAmApsarA,wilowwamAnAmApsarA,sukeSInAmApsarA,maFjuGoRAnAmApsarA,hAhAnAmaxevagAyakaH,hUhUnAmaxevagAyakaH,xevagAyakaH||aparAjAwi:brahmA,viRNuH,kAmaxevaH,SivaH,gaNeSaH,kArwikeyaH,inxraH,aSvinIkumArO,agniH,yamaH,varuNaH,vAyuH,kuberaH,pUrvaxiSAyAH_svAmI,AgneyaxiSAyAH_svAmI,xakRiNaxiSAyAH_svAmI,nErqwyaxiSAyAH_svAmI,paScimaxiSAyAH_svAmI,vAyavyaxiSAyAH_svAmI,uwwaraxiSAyAH_svAmI,ISAnaxiSAyAH_svAmI,iRtArWoxyamaH,vAyuxevaH,manonigrahaH||onto:,xravyam,AwmA,xevawA||1.1.7.2.3||1.1.7:amarA nirjarA xevAswrixaSA vibuXAH surAH. suparvANaH sumanasaswrixiveSA xivOkasaH.. 
xivOkas puM. xevaH 1.1.7.2.4	puM.||xevaH||samAnArWaka:amara,nirjaras,xeva,wrixaSa,vibuXa,sura,suparvan,sumanas,wrixiveSa,xivOkas,Axiweya,xiviRax,leKa,axiwinanxana,Axiwya,qBava,asvapna,amarwya,amqwAnXas,barhirmuKa,krawuBuj,gIrvANa,xAnavAri,vqnxAraka,xEvawa,xevawA,xivyopapAxuka,vivasvaw,animiRa||sambanXi1:svargaH||sambanXi2:xevaraWaH,xevarRiH,xevasaBA,amqwam,xevagafgA,xevavqkRaH,apsaras,GqwAcInAmApsarA,menakAnAmApsarA,ramBAnAmApsarA,urvaSInAmApsarA,wilowwamAnAmApsarA,sukeSInAmApsarA,maFjuGoRAnAmApsarA,hAhAnAmaxevagAyakaH,hUhUnAmaxevagAyakaH,xevagAyakaH||aparAjAwi:brahmA,viRNuH,kAmaxevaH,SivaH,gaNeSaH,kArwikeyaH,inxraH,aSvinIkumArO,agniH,yamaH,varuNaH,vAyuH,kuberaH,pUrvaxiSAyAH_svAmI,AgneyaxiSAyAH_svAmI,xakRiNaxiSAyAH_svAmI,nErqwyaxiSAyAH_svAmI,paScimaxiSAyAH_svAmI,vAyavyaxiSAyAH_svAmI,uwwaraxiSAyAH_svAmI,ISAnaxiSAyAH_svAmI,iRtArWoxyamaH,vAyuxevaH,manonigrahaH||onto:,xravyam,AwmA,xevawA||1.1.7.2.4||1.1.7:amarA nirjarA xevAswrixaSA vibuXAH surAH. suparvANaH sumanasaswrixiveSA xivOkasaH.. 
Axiweya puM. xevaH 1.1.8.1.1	puM.||xevaH||samAnArWaka:amara,nirjaras,xeva,wrixaSa,vibuXa,sura,suparvan,sumanas,wrixiveSa,xivOkas,Axiweya,xiviRax,leKa,axiwinanxana,Axiwya,qBava,asvapna,amarwya,amqwAnXas,barhirmuKa,krawuBuj,gIrvANa,xAnavAri,vqnxAraka,xEvawa,xevawA,xivyopapAxuka,vivasvaw,animiRa||sambanXi1:svargaH||sambanXi2:xevaraWaH,xevarRiH,xevasaBA,amqwam,xevagafgA,xevavqkRaH,apsaras,GqwAcInAmApsarA,menakAnAmApsarA,ramBAnAmApsarA,urvaSInAmApsarA,wilowwamAnAmApsarA,sukeSInAmApsarA,maFjuGoRAnAmApsarA,hAhAnAmaxevagAyakaH,hUhUnAmaxevagAyakaH,xevagAyakaH||aparAjAwi:brahmA,viRNuH,kAmaxevaH,SivaH,gaNeSaH,kArwikeyaH,inxraH,aSvinIkumArO,agniH,yamaH,varuNaH,vAyuH,kuberaH,pUrvaxiSAyAH_svAmI,AgneyaxiSAyAH_svAmI,xakRiNaxiSAyAH_svAmI,nErqwyaxiSAyAH_svAmI,paScimaxiSAyAH_svAmI,vAyavyaxiSAyAH_svAmI,uwwaraxiSAyAH_svAmI,ISAnaxiSAyAH_svAmI,iRtArWoxyamaH,vAyuxevaH,manonigrahaH||onto:,xravyam,AwmA,xevawA||1.1.8.1.1||1.1.8:AxiweyA xiviRaxo leKA axiwinanxanAH. AxiwyA qBavoZsvapnA amarwyA amqwAnXasaH.. 
