करीरिता,44,4,12,द दा दा दा द दा द दा द दा द दा,10,द दा दा द दा दा द दा द दा,12,द दा दा दा द दा द दा द दा द दा,10,द दा दा द दा दा द दा द दा,अर्ध-सम-वृत्त
उपचित्रा,44,4,11,द दा दा द दा दा द दा दा द दा,11,दा द दा दा द दा दा द दा दा दा,11,द दा दा द दा दा द दा दा द दा,11,दा द दा दा द दा दा द दा दा दा,अर्ध-सम-वृत्त
अहीनताली,56,4,12,दा दा दा द दा द दा दा द दा द दा,16,द दा दा दा द दा द दा दा द दा द दा द दा दा,12,दा दा दा द दा द दा दा द दा द दा,16,द दा दा दा द दा द दा दा द दा द दा द दा दा,अर्ध-सम-वृत्त
हरिणीप्लुता,46,4,12,द दा द दा द दा दा द दा दा द दा,11,द दा दा द दा दा द दा दा द दा,12,द दा द दा द दा दा द दा दा द दा,11,द दा दा द दा दा द दा दा द दा,अर्ध-सम-वृत्त
असुराढ्या,46,4,11,दा दा दा द दा दा द दा द दा दा,12,द दा द दा द दा दा द दा द दा दा,11,दा दा दा द दा दा द दा द दा दा,12,द दा द दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
विमुखी,52,4,13,द दा द दा द दा दा द दा द दा दा दा,13,द दा द दा द दा द दा दा द दा दा दा,13,द दा द दा द दा दा द दा द दा दा दा,13,द दा द दा द दा द दा दा द दा दा दा,अर्ध-सम-वृत्त
अमरावती,50,4,13,द दा द दा द दा द दा द दा द दा दा,12,दा द दा द दा द दा द दा द दा द,13,द दा द दा द दा द दा द दा द दा दा,12,दा द दा द दा द दा द दा द दा द,अर्ध-सम-वृत्त
विपरीताख्यानकी,44,4,11,द दा द दा दा द दा दा द दा दा,11,दा दा द दा दा द दा दा द दा दा,11,द दा द दा दा द दा दा द दा दा,11,दा दा द दा दा द दा दा द दा दा,अर्ध-सम-वृत्त
अरुन्तुदः,44,4,10,द दा दा द दा दा द दा द दा,12,द दा द दा दा द दा दा द दा द दा,10,द दा दा द दा दा द दा द दा,12,द दा द दा दा द दा दा द दा द दा,अर्ध-सम-वृत्त
पद्मावती,50,4,13,द दा दा द दा द दा द दा द दा दा दा,12,दा दा द दा द दा द दा द दा दा दा,13,द दा दा द दा द दा द दा द दा दा दा,12,दा दा द दा द दा द दा द दा दा दा,अर्ध-सम-वृत्त
द्रुतमध्या,46,4,11,दा द दा दा द दा दा द दा दा दा,12,द दा द दा दा द दा दा द दा दा दा,11,दा द दा दा द दा दा द दा दा दा,12,द दा द दा दा द दा दा द दा दा दा,अर्ध-सम-वृत्त
असुधा,42,4,11,द दा दा दा द दा दा द दा द दा,10,दा दा दा द दा दा द दा द दा,11,द दा दा दा द दा दा द दा द दा,10,दा दा दा द दा दा द दा द दा,अर्ध-सम-वृत्त
अनङ्गपदम्,52,4,13,दा द दा दा द दा दा द दा दा द दा दा,13,द दा दा द दा दा द दा दा द दा दा दा,13,दा द दा दा द दा दा द दा दा द दा दा,13,द दा दा द दा दा द दा दा द दा दा दा,अर्ध-सम-वृत्त
हरिणीप्लुता,46,4,11,द दा दा द दा दा द दा दा द दा,12,द दा द दा द दा दा द दा दा द दा,11,द दा दा द दा दा द दा दा द दा,12,द दा द दा द दा दा द दा दा द दा,अर्ध-सम-वृत्त
अकुसुमचरम्,46,4,12,दा द दा द दा द दा दा द दा दा दा,11,दा द दा दा द दा दा द दा दा दा,12,दा द दा द दा द दा दा द दा दा दा,11,दा द दा दा द दा दा द दा दा दा,अर्ध-सम-वृत्त
निर्मधुवारि,52,4,13,दा दा द दा द दा दा द दा द दा दा द,13,द दा दा द दा द दा द दा द दा द दा,13,दा दा द दा द दा दा द दा द दा दा द,13,द दा दा द दा द दा द दा द दा द दा,अर्ध-सम-वृत्त
परवक्त्रम्,46,4,12,द दा द दा दा द दा दा द दा द दा,11,द दा द दा द दा दा द दा द दा,12,द दा द दा दा द दा दा द दा द दा,11,द दा द दा द दा दा द दा द दा,अर्ध-सम-वृत्त
शिशिरा,48,4,12,दा दा द दा दा द दा दा द दा द दा,12,द दा द दा दा द दा दा द दा द दा,12,दा दा द दा दा द दा दा द दा द दा,12,द दा द दा दा द दा दा द दा द दा,अर्ध-सम-वृत्त
केतुः,42,4,11,दा द दा दा द दा द दा द दा दा,10,द दा दा द दा द दा द दा दा,11,दा द दा दा द दा द दा द दा दा,10,द दा दा द दा द दा द दा दा,अर्ध-सम-वृत्त
प्रतिविनीता,54,4,13,द दा द दा दा दा द दा द दा द दा दा,14,द दा दा दा द दा दा द दा द दा द दा दा,13,द दा द दा दा दा द दा द दा द दा दा,14,द दा दा दा द दा दा द दा द दा द दा दा,अर्ध-सम-वृत्त
अवाचीकृतवदना,46,4,12,दा दा द दा द दा दा द दा द दा दा,11,द दा द दा दा दा दा द दा दा दा,12,दा दा द दा द दा दा द दा द दा दा,11,द दा द दा दा दा दा द दा दा दा,अर्ध-सम-वृत्त
वैयाली,42,4,11,द दा द दा द दा दा द दा द दा,10,दा दा दा द दा दा द दा द दा,11,द दा द दा द दा दा द दा द दा,10,दा दा दा द दा दा द दा द दा,अर्ध-सम-वृत्त
वासववन्दिता,38,4,10,दा दा दा द दा दा द दा द दा,9,दा दा द दा दा द दा द दा,10,दा दा दा द दा दा द दा द दा,9,दा दा द दा दा द दा द दा,अर्ध-सम-वृत्त
समुद्रकान्ता,42,4,10,दा दा द दा दा द दा द दा दा,11,दा दा दा द दा दा द दा द दा दा,10,दा दा द दा दा द दा द दा दा,11,दा दा दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
पातशीला,44,4,12,द दा दा द दा द दा दा दा द दा दा,10,दा दा द दा दा दा दा द दा दा,12,द दा दा द दा द दा दा दा द दा दा,10,दा दा द दा दा दा दा द दा दा,अर्ध-सम-वृत्त
वर्गवती,42,4,11,दा द दा दा द दा दा द दा दा दा,10,द दा दा द दा दा द दा दा दा,11,दा द दा दा द दा दा द दा दा दा,10,द दा दा द दा दा द दा दा दा,अर्ध-सम-वृत्त
सुन्दरी,42,4,10,द दा दा द दा दा द दा द दा,11,द दा दा दा द दा दा द दा द दा,10,द दा दा द दा दा द दा द दा,11,द दा दा दा द दा दा द दा द दा,अर्ध-सम-वृत्त
शिशिरशिखा,46,4,11,द दा द दा द दा दा द दा द दा,12,द दा द दा दा द दा दा द दा द दा,11,द दा द दा द दा दा द दा द दा,12,द दा द दा दा द दा दा द दा द दा,अर्ध-सम-वृत्त
प्रभासिता,40,4,10,द दा दा द दा दा द दा द दा,10,दा दा दा द दा दा द दा द दा,10,द दा दा द दा दा द दा द दा,10,दा दा दा द दा दा द दा द दा,अर्ध-सम-वृत्त
लास्यलीलालयः,54,4,13,दा दा द दा दा दा दा द दा दा द दा दा,14,दा द दा द दा दा दा दा द दा दा द दा दा,13,दा दा द दा दा दा दा द दा दा द दा दा,14,दा द दा द दा दा दा दा द दा दा द दा दा,अर्ध-सम-वृत्त
अर्भकपङ्क्तिः,48,4,12,द दा दा दा द दा दा द दा द दा दा,12,दा द दा दा द दा दा द दा द दा दा,12,द दा दा दा द दा दा द दा द दा दा,12,दा द दा दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
अनूपकम्,44,4,12,द दा द दा दा द दा दा द दा द दा,10,द दा दा द दा दा द दा द दा,12,द दा द दा दा द दा दा द दा द दा,10,द दा दा द दा दा द दा द दा,अर्ध-सम-वृत्त
उलपोहा,48,4,12,दा द दा दा द दा दा द दा द दा दा,12,द दा दा दा द दा दा द दा द दा दा,12,दा द दा दा द दा दा द दा द दा दा,12,द दा दा दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
पुष्पिताग्रा,50,4,12,द दा द दा द दा दा द दा द दा दा,13,द दा द दा दा द दा दा द दा द दा दा,12,द दा द दा द दा दा द दा द दा दा,13,द दा द दा दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
सरसीकम्,48,4,12,दा दा द दा द दा द दा द दा दा दा,12,द दा दा दा द दा द दा द दा दा दा,12,दा दा द दा द दा द दा द दा दा दा,12,द दा दा दा द दा द दा द दा दा दा,अर्ध-सम-वृत्त
उपोद्गता,46,4,12,द दा दा दा द दा दा द दा द दा दा,11,द दा दा द दा दा द दा द दा दा,12,द दा दा दा द दा दा द दा द दा दा,11,द दा दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
औपगवम्,44,4,11,द दा द दा द दा दा द दा द दा,11,दा द दा दा द दा दा द दा द दा,11,द दा द दा द दा दा द दा द दा,11,दा द दा दा द दा दा द दा द दा,अर्ध-सम-वृत्त
विश्वप्रमा,40,4,10,दा दा द दा दा द दा दा द दा,10,द दा द दा दा द दा दा द दा,10,दा दा द दा दा द दा दा द दा,10,द दा द दा दा द दा दा द दा,अर्ध-सम-वृत्त
अवरोधवनिता,58,4,14,द दा द दा द दा दा द दा दा द दा द दा,15,द दा दा द दा दा द दा द दा द दा द दा दा,14,द दा द दा द दा दा द दा दा द दा द दा,15,द दा दा द दा दा द दा द दा द दा द दा दा,अर्ध-सम-वृत्त
उपसरसीकम्,48,4,12,द दा दा दा द दा द दा द दा दा दा,12,दा दा द दा द दा द दा द दा दा दा,12,द दा दा दा द दा द दा द दा दा दा,12,दा दा द दा द दा द दा द दा दा दा,अर्ध-सम-वृत्त
उपोद्गता,46,4,11,द दा दा द दा दा द दा द दा दा,12,द दा दा दा द दा दा द दा द दा दा,11,द दा दा द दा दा द दा द दा दा,12,द दा दा दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
भद्रा,44,4,11,दा दा द दा दा द दा दा द दा दा,11,द दा द दा दा द दा दा द दा दा,11,दा दा द दा दा द दा दा द दा दा,11,द दा द दा दा द दा दा द दा दा,अर्ध-सम-वृत्त
अवरोधवनिता,58,4,15,द दा दा द दा दा द दा द दा द दा द दा दा,14,द दा द दा द दा दा द दा दा द दा द दा,15,द दा दा द दा दा द दा द दा द दा द दा दा,14,द दा द दा द दा दा द दा दा द दा द दा,अर्ध-सम-वृत्त
युद्धविराट्,42,4,11,दा दा दा द दा दा द दा द दा दा,10,दा दा द दा दा द दा द दा दा,11,दा दा दा द दा दा द दा द दा दा,10,दा दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
किंशुकावली,46,4,13,दा दा दा द दा द दा दा द दा द दा दा,10,दा दा द दा दा द दा द दा दा,13,दा दा दा द दा द दा दा द दा द दा दा,10,दा दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
सुरहिता,52,4,13,द दा द दा द दा द दा दा द दा दा दा,13,दा दा द दा द दा द दा द दा द दा दा,13,द दा द दा द दा द दा दा द दा दा दा,13,दा दा द दा द दा द दा द दा द दा दा,अर्ध-सम-वृत्त
लुप्ता,46,4,12,द दा दा दा द दा दा द दा दा द दा,11,द दा दा द दा दा द दा दा द दा,12,द दा दा दा द दा दा द दा दा द दा,11,द दा दा द दा दा द दा दा द दा,अर्ध-सम-वृत्त
जारिणी,46,4,10,द दा द दा दा द दा दा द दा,13,दा द दा दा द दा द दा द दा दा द दा,10,द दा द दा दा द दा दा द दा,13,दा द दा दा द दा द दा द दा दा द दा,अर्ध-सम-वृत्त
कलनावती,52,4,13,द दा दा द दा द दा द दा द दा द दा,13,द दा दा द दा द दा द दा द दा दा दा,13,द दा दा द दा द दा द दा द दा द दा,13,द दा दा द दा द दा द दा द दा दा दा,अर्ध-सम-वृत्त
वैसारी,38,4,9,दा दा द दा दा द दा द दा,10,दा दा दा द दा दा द दा द दा,9,दा दा द दा दा द दा द दा,10,दा दा दा द दा दा द दा द दा,अर्ध-सम-वृत्त
अप्रमाथिनी,50,4,12,द दा दा दा द दा दा द दा द दा दा,13,द दा द दा दा द दा दा द दा द दा दा,12,द दा दा दा द दा दा द दा द दा दा,13,द दा द दा दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
हंसी,44,4,11,द दा द दा दा द दा दा द दा दा,11,दा दा द दा दा द दा दा द दा दा,11,द दा द दा दा द दा दा द दा दा,11,दा दा द दा दा द दा दा द दा दा,अर्ध-सम-वृत्त
सुधा,42,4,10,दा दा दा द दा दा द दा द दा,11,द दा दा दा द दा दा द दा द दा,10,दा दा दा द दा दा द दा द दा,11,द दा दा दा द दा दा द दा द दा,अर्ध-सम-वृत्त
हीनताली,56,4,16,द दा दा दा द दा द दा दा द दा द दा द दा दा,12,दा दा दा द दा द दा दा द दा द दा,16,द दा दा दा द दा द दा दा द दा द दा द दा दा,12,दा दा दा द दा द दा दा द दा द दा,अर्ध-सम-वृत्त
करधा,42,4,10,दा दा दा द दा दा द दा द दा,11,द दा द दा द दा दा द दा द दा,10,दा दा दा द दा दा द दा द दा,11,द दा द दा द दा दा द दा द दा,अर्ध-सम-वृत्त
बद्धा,48,4,11,दा दा दा दा द दा द दा द दा दा,13,द दा दा द दा दा द दा द दा द दा दा,11,दा दा दा दा द दा द दा द दा दा,13,द दा दा द दा दा द दा द दा द दा दा,अर्ध-सम-वृत्त
कामाक्षी,48,4,13,द दा दा द दा दा द दा द दा द दा दा,11,दा दा दा दा द दा द दा द दा दा,13,द दा दा द दा दा द दा द दा द दा दा,11,दा दा दा दा द दा द दा द दा दा,अर्ध-सम-वृत्त
आख्यानकी,44,4,11,दा दा द दा दा द दा दा द दा दा,11,द दा द दा दा द दा दा द दा दा,11,दा दा द दा दा द दा दा द दा दा,11,द दा द दा दा द दा दा द दा दा,अर्ध-सम-वृत्त
पाटलिका,46,4,12,द दा द दा दा दा द दा द दा दा दा,11,दा द दा दा द दा दा द दा दा दा,12,द दा द दा दा दा द दा द दा दा दा,11,दा द दा दा द दा दा द दा दा दा,अर्ध-सम-वृत्त
भद्रविराट्,42,4,10,दा दा द दा दा द दा द दा दा,11,दा दा दा द दा दा द दा द दा दा,10,दा दा द दा दा द दा द दा दा,11,दा दा दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
मदाक्रान्ता,54,4,13,द दा दा द दा दा द दा द दा द दा दा,14,दा दा दा द दा दा द दा द दा द दा दा दा,13,द दा दा द दा दा द दा द दा द दा दा,14,दा दा दा द दा दा द दा द दा द दा दा दा,अर्ध-सम-वृत्त
किलिकिता,46,4,11,दा द दा द दा द दा द दा द दा,12,द दा द दा द दा द दा द दा द दा,11,दा द दा द दा द दा द दा द दा,12,द दा द दा द दा द दा द दा द दा,अर्ध-सम-वृत्त
कोरकिता,46,4,11,दा द दा दा द दा दा द दा दा दा,12,द दा द दा दा दा द दा द दा दा दा,11,दा द दा दा द दा दा द दा दा दा,12,द दा द दा दा दा द दा द दा दा दा,अर्ध-सम-वृत्त
उपाढ्यम्,46,4,12,दा द दा दा द दा दा द दा द दा दा,11,द दा द दा द दा द दा द दा दा,12,दा द दा दा द दा दा द दा द दा दा,11,द दा द दा द दा द दा द दा दा,अर्ध-सम-वृत्त
औपगवीतम्,44,4,11,दा द दा दा द दा दा द दा द दा,11,द दा द दा द दा दा द दा द दा,11,दा द दा दा द दा दा द दा द दा,11,द दा द दा द दा दा द दा द दा,अर्ध-सम-वृत्त
करभोद्धता,44,4,11,दा द दा दा दा द दा द दा द दा,11,द दा दा द दा द दा द दा द दा,11,दा द दा दा दा द दा द दा द दा,11,द दा दा द दा द दा द दा द दा,अर्ध-सम-वृत्त
आलेपनम्,54,4,13,द दा द दा दा द दा दा द दा दा द दा,14,द दा द दा द दा द दा दा द दा दा द दा,13,द दा द दा दा द दा दा द दा दा द दा,14,द दा द दा द दा द दा दा द दा दा द दा,अर्ध-सम-वृत्त
धीरावर्त्तः,52,4,13,दा दा दा दा दा द दा दा दा द दा दा दा,13,दा दा दा दा द दा द दा दा दा दा दा दा,13,दा दा दा दा दा द दा दा दा द दा दा दा,13,दा दा दा दा द दा द दा दा दा दा दा दा,अर्ध-सम-वृत्त
उपमेया,48,4,12,द दा द दा दा द दा दा द दा द दा,12,दा दा द दा दा द दा दा द दा द दा,12,द दा द दा दा द दा दा द दा द दा,12,दा दा द दा दा द दा दा द दा द दा,अर्ध-सम-वृत्त
पद्मावती,50,4,12,दा दा द दा द दा द दा द दा दा दा,13,द दा दा द दा द दा द दा द दा दा दा,12,दा दा द दा द दा द दा द दा दा दा,13,द दा दा द दा द दा द दा द दा दा दा,अर्ध-सम-वृत्त
धीरावर्त्तः,52,4,13,दा दा दा दा द दा द दा दा दा दा दा दा,13,दा दा दा दा दा द दा दा दा द दा दा दा,13,दा दा दा दा द दा द दा दा दा दा दा दा,13,दा दा दा दा दा द दा दा दा द दा दा दा,अर्ध-सम-वृत्त
चमूरुभीरुः,50,4,12,दा द दा द दा द दा दा द दा द दा,13,द दा दा द दा द दा दा द दा द दा दा,12,दा द दा द दा द दा दा द दा द दा,13,द दा दा द दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
अकोषकृष्टा,48,4,14,द दा दा दा द दा दा द दा द दा द दा दा,10,दा दा द दा दा द दा द दा दा,14,द दा दा दा द दा दा द दा द दा द दा दा,10,दा दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
परप्रीणिता,58,4,13,द दा द दा द दा दा दा द दा दा द दा,16,द दा द दा द दा द दा दा दा दा द दा दा द दा,13,द दा द दा द दा दा दा द दा दा द दा,16,द दा द दा द दा द दा दा दा दा द दा दा द दा,अर्ध-सम-वृत्त
अल्परुतम्,52,4,13,दा द दा द दा द दा दा द दा दा द दा,13,दा द दा द दा द दा दा दा द दा द दा,13,दा द दा द दा द दा दा द दा दा द दा,13,दा द दा द दा द दा दा दा द दा द दा,अर्ध-सम-वृत्त
वेगवती,42,4,10,द दा दा द दा दा द दा दा दा,11,दा द दा दा द दा दा द दा दा दा,10,द दा दा द दा दा द दा दा दा,11,दा द दा दा द दा दा द दा दा दा,अर्ध-सम-वृत्त
आसववासिता,62,4,15,द दा द दा द दा द दा द दा द दा द दा दा,16,द दा दा दा द दा दा द दा द दा द दा द दा दा,15,द दा द दा द दा द दा द दा द दा द दा दा,16,द दा दा दा द दा दा द दा द दा द दा द दा दा,अर्ध-सम-वृत्त
अनिरया,52,4,13,द दा द दा द दा द दा दा द दा द दा,13,द दा द दा द दा द दा द दा दा द दा,13,द दा द दा द दा द दा दा द दा द दा,13,द दा द दा द दा द दा द दा दा द दा,अर्ध-सम-वृत्त
कान्ता,42,4,11,दा दा दा द दा दा द दा द दा दा,10,दा दा द दा दा द दा द दा दा,11,दा दा दा द दा दा द दा द दा दा,10,दा दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
अलिपदम्,46,4,13,दा द दा दा द दा द दा द दा दा द दा,10,द दा द दा दा द दा दा द दा,13,दा द दा दा द दा द दा द दा दा द दा,10,द दा द दा दा द दा दा द दा,अर्ध-सम-वृत्त
उपाढ्यम्,46,4,11,द दा द दा द दा द दा द दा दा,12,दा द दा दा द दा दा द दा द दा दा,11,द दा द दा द दा द दा द दा दा,12,दा द दा दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
समयवती,44,4,11,दा दा द दा द दा दा दा द दा दा,11,द दा दा दा दा दा द दा द दा दा,11,दा दा द दा द दा दा दा द दा दा,11,द दा दा दा दा दा द दा द दा दा,अर्ध-सम-वृत्त
घटिका,40,4,10,दा दा द दा द दा द दा द दा,10,द दा दा द दा दा द दा द दा,10,दा दा द दा द दा द दा द दा,10,द दा दा द दा दा द दा द दा,अर्ध-सम-वृत्त
वासववासिनी,64,4,16,द दा द दा दा द दा द दा द दा द दा दा द दा,16,दा दा द दा दा द दा द दा द दा द दा दा द दा,16,द दा द दा दा द दा द दा द दा द दा दा द दा,16,दा दा द दा दा द दा द दा द दा द दा दा द दा,अर्ध-सम-वृत्त
अनालेपनम्,54,4,14,द दा द दा द दा द दा दा द दा दा द दा,13,द दा द दा दा द दा दा द दा दा द दा,14,द दा द दा द दा द दा दा द दा दा द दा,13,द दा द दा दा द दा दा द दा दा द दा,अर्ध-सम-वृत्त
लास्यलीला,54,4,14,दा द दा द दा दा दा दा द दा दा द दा दा,13,दा दा द दा दा दा दा द दा दा द दा दा,14,दा द दा द दा दा दा दा द दा दा द दा दा,13,दा दा द दा दा दा दा द दा दा द दा दा,अर्ध-सम-वृत्त
अमरावती,50,4,12,दा द दा द दा द दा द दा द दा द,13,द दा द दा द दा द दा द दा द दा दा,12,दा द दा द दा द दा द दा द दा द,13,द दा द दा द दा द दा द दा द दा दा,अर्ध-सम-वृत्त
मार्दङ्गी,64,4,18,दा दा दा द दा द दा दा द दा द दा द दा द दा दा दा,14,द दा दा द दा द दा द दा द दा द दा दा,18,दा दा दा द दा द दा दा द दा द दा द दा द दा दा दा,14,द दा दा द दा द दा द दा द दा द दा दा,अर्ध-सम-वृत्त
ईहा,46,4,12,द दा द दा दा द दा दा द दा दा दा,11,दा द दा दा द दा दा द दा दा दा,12,द दा द दा दा द दा दा द दा दा दा,11,दा द दा दा द दा दा द दा दा दा,अर्ध-सम-वृत्त
वासिनी,64,4,16,दा दा द दा दा द दा द दा द दा द दा दा द दा,16,द दा द दा दा द दा द दा द दा द दा दा द दा,16,दा दा द दा दा द दा द दा द दा द दा दा द दा,16,द दा द दा दा द दा द दा द दा द दा दा द दा,अर्ध-सम-वृत्त
अतैलम्,40,4,10,द दा द दा दा द दा दा द दा,10,दा दा द दा दा द दा दा द दा,10,द दा द दा दा द दा दा द दा,10,दा दा द दा दा द दा दा द दा,अर्ध-सम-वृत्त
रुचिमुखी,52,4,13,द दा द दा द दा द दा दा द दा दा दा,13,द दा द दा द दा दा द दा द दा दा दा,13,द दा द दा द दा द दा दा द दा दा दा,13,द दा द दा द दा दा द दा द दा दा दा,अर्ध-सम-वृत्त
विमानिनी,46,4,11,द दा दा दा द दा दा द दा द दा,12,दा दा दा द दा द दा दा द दा द दा,11,द दा दा दा द दा दा द दा द दा,12,दा दा दा द दा द दा दा द दा द दा,अर्ध-सम-वृत्त
प्रमालिका,46,4,12,द दा दा दा द दा दा द दा द दा दा,11,द दा दा द दा दा द दा द दा दा,12,द दा दा दा द दा दा द दा द दा दा,11,द दा दा द दा दा द दा द दा दा,अर्ध-सम-वृत्त
