जिह्माशया	44	11	दा दा द दा द दा द दा द दा दा
दमनकम्	44	11	द दा द दा द दा द दा द दा दा
दामघटिता	44	11	द दा द दा द दा दा द दा द दा
दारिका	44	11	द दा दा द दा द दा द दा द दा
दारुदेहा	44	11	दा द दा दा द दा दा द दा दा दा
दोधकम्	44	11	दा द दा दा द दा दा द दा दा दा
नवनीलता	44	10	द दा दा द दा दा द दा द दा
नाभसम्	44	11	द दा द दा दा द दा द दा द दा
निरवधिगतिः	44	11	द दा द दा द दा दा द दा द दा
नीला	44	11	दा दा द दा द दा दा द दा द दा
पञ्चशाखी	44	11	द दा द दा द दा द दा द दा दा
पटुपट्टिका	44	11	द दा दा द दा द दा दा द दा दा
परिमलललितम्	44	11	द दा द दा द दा दा दा द दा दा
पातशीला	44	12	द दा दा द दा द दा दा दा द दा दा
पिचुलम्	44	11	द दा दा द दा दा द दा द दा द
प्रतारिता	44	11	द दा दा द दा द दा द दा द दा
प्रपातावतारम्	44	11	द दा दा द दा दा दा द दा द दा
प्रफुल्लकदली	44	11	द दा द दा द दा दा दा दा दा दा
प्रसृमरकरा	44	11	द दा द दा द दा द दा दा द दा
प्राकारबन्धः	44	11	दा दा द दा दा द दा दा द दा दा
भद्रा	44	11	दा दा द दा दा द दा दा द दा दा
भारती	44	11	दा दा दा दा दा दा दा दा दा दा दा
भुजगहारिणी	44	11	द दा द दा द दा द दा दा द दा
भुजङ्गी	44	11	द दा दा द दा दा द दा दा द दा
भुजलता	44	11	द दा द दा द दा दा दा द दा दा
भूरिघटकम्	44	11	दा दा दा द दा द दा दा दा दा दा
भ्रमरविलसिता	44	11	दा दा दा दा द दा द दा द दा दा
मदनमाला	44	11	द दा द दा द दा द दा द दा दा
मदनया	44	11	द दा द दा द दा दा दा द दा दा
मात्रा	44	11	दा दा दा द दा द दा द दा दा दा
मालविका	44	11	दा दा द दा दा द दा द दा द दा
मेघध्वनिपूरः	44	11	दा दा द दा दा दा दा दा दा दा दा
मोटनकम्	44	11	दा दा द दा दा द दा दा द दा दा
रथपदम्	44	11	द दा द दा द दा द दा दा दा दा
रथोद्धता	44	11	दा द दा द दा द दा द दा द दा
रोधकम्	44	11	द दा द दा द दा दा द दा दा दा
लक्षणलीला	44	11	दा द दा दा दा द दा दा दा दा दा
ललितागमनम्	44	11	द दा दा द दा दा द दा दा दा दा
ललितालबालम्	44	11	द दा दा द दा द दा दा दा दा दा
वर्णबलाका	44	11	द दा दा द दा दा दा द दा दा दा
वल्लवीविलासः	44	11	दा द दा द दा दा द दा दा दा दा
वातोर्मी	44	11	दा दा दा दा द दा दा दा द दा दा
वारयात्रिकम्	44	11	दा द दा दा द दा दा द दा द दा
वार्त्ताहारी	44	11	द दा द दा दा द दा दा दा दा दा
विकसितपद्मावली	44	11	द दा द दा दा दा द दा दा दा दा
विपरीताख्यानकी	44	11	द दा द दा दा द दा दा द दा दा
विमला	44	11	द दा दा द दा दा द दा द दा दा
विलम्बितमध्या	44	11	दा दा दा द दा दा द दा दा दा दा
विलुलितमञ्जरी	44	11	द दा द दा दा द दा दा दा दा दा
विश्वविराट्	44	11	दा दा दा द दा दा द दा द दा दा
विष्टम्भः	44	11	द दा दा द दा दा द दा दा दा दा
विहारिणी	44	11	द दा दा द दा द दा दा द दा दा
वीवधः	44	11	द दा द दा दा द दा द दा द दा
शल्कशकलम्	44	11	दा द दा द दा द दा दा द दा दा
शालभञ्जिका	44	11	द दा दा द दा द दा द दा द दा
शालिनी	44	11	दा दा दा दा दा द दा दा द दा दा
शेषापीडम्	44	11	दा दा दा दा द दा द दा दा द दा
श्रमितशिखण्डी	44	11	दा द दा द दा दा दा द दा दा दा
श्रितकमला	44	11	दा द दा दा द दा द दा दा दा दा
श्रुतकीर्त्तिः	44	11	द दा द दा दा दा दा द दा दा दा
संपातशीला	44	10	दा दा द दा दा दा दा द दा दा
समयवती	44	11	दा दा द दा द दा दा दा द दा दा
समित्	44	11	द दा द दा दा दा द दा द दा दा
सम्मदमालिका	44	11	द दा द दा द दा द दा दा द दा
सरोजवनिका	44	11	द दा द दा द दा द दा द दा दा
संश्रयश्रीः	44	11	दा दा द दा दा द दा दा द दा द
संसृतशोभासारः	44	11	द दा दा दा दा द दा दा दा दा दा
सान्द्रपदम्	44	11	दा द दा दा दा द दा द दा दा द
सामपदा	44	11	दा दा दा द दा दा द दा द दा दा
सारिका	44	11	दा द दा द दा द दा द दा द दा
सीधुः	44	11	द दा दा दा द दा दा द दा द दा
सुभद्रिका	44	11	द दा द दा द दा दा द दा द दा
सुमुखी	44	11	द दा द दा दा द दा दा द दा दा
सुवृत्तिः	44	11	द दा दा द दा द दा द दा दा दा
सेनिका	44	11	दा द दा द दा द दा द दा द दा
सैनिकम्	44	11	द दा द दा द दा द दा द दा द
सौभगकला	44	11	दा द दा द दा द दा द दा द दा
सौरभवर्द्धिनी	44	11	द दा द दा दा दा द दा दा द दा
स्वागता	44	11	दा द दा द दा द दा द दा दा दा
हरिकान्ता	44	11	द दा दा दा द दा दा दा द दा दा
हंसी	44	11	द दा द दा दा द दा दा द दा दा
अकुसुमचरम्	46	12	दा द दा द दा द दा दा द दा दा दा
अपरवक्त्रम्	46	11	द दा द दा द दा दा द दा द दा
अलिपदम्	46	13	दा द दा दा द दा द दा द दा दा द दा
अवाचीकृतवदना	46	12	दा दा द दा द दा दा द दा द दा दा
असुराढ्या	46	11	दा दा दा द दा दा द दा द दा दा
ईहा	46	12	द दा द दा दा द दा दा द दा दा दा
उपाढ्यम्	46	12	दा द दा दा द दा दा द दा द दा दा
उपाढ्यम्	46	11	द दा द दा द दा द दा द दा दा
उपोद्गता	46	12	द दा दा दा द दा दा द दा द दा दा
उपोद्गता	46	11	द दा दा द दा दा द दा द दा दा
कमलाकरा	46	11	दा द दा दा द दा दा द दा दा दा
किन्नटकः	46	11	दा दा द दा दा द दा दा द दा दा
किलिकिता	46	11	दा द दा द दा द दा द दा द दा
किलिकिता	46	12	द दा द दा द दा द दा द दा द दा
किंशुकावली	46	13	दा दा दा द दा द दा दा द दा द दा दा
कोरकिता	46	11	दा द दा दा द दा दा द दा दा दा
जारिणी	46	10	द दा द दा दा द दा दा द दा
द्रुतमध्या	46	11	दा द दा दा द दा दा द दा दा दा
नटकः	46	12	द दा दा द दा दा द दा दा द दा दा
परवक्त्रम्	46	12	द दा द दा दा द दा दा द दा द दा
पाटलिका	46	12	द दा द दा दा दा द दा द दा दा दा
प्रमालिका	46	12	द दा दा दा द दा दा द दा द दा दा
मृदुमालती	46	12	द दा द दा दा द दा दा द दा द दा
लुप्ता	46	12	द दा दा दा द दा दा द दा दा द दा
वसन्तमालिका	46	11	द दा दा द दा दा द दा द दा दा
विमानिनी	46	12	दा दा दा द दा द दा दा द दा द दा
विमानिनी	46	11	द दा दा दा द दा दा द दा द दा
शिशिरशिखा	46	11	द दा द दा द दा दा द दा द दा
शुकावली	46	10	दा दा द दा दा द दा द दा दा
साचीकृतवदना	46	11	द दा द दा दा दा दा द दा दा दा
सुराढ्या	46	12	द दा द दा द दा दा द दा द दा दा
हरिणीप्लुता	46	12	द दा द दा द दा दा द दा दा द दा
हरिणीप्लुता	46	11	द दा दा द दा दा द दा दा द दा
हरिलुप्ता	46	11	द दा दा द दा दा द दा दा द दा
अकोषकृष्टा	48	14	द दा दा दा द दा दा द दा द दा द दा दा
अतिवासिता	48	12	द दा दा द दा दा दा द दा द दा दा
अनीचकम्	48	12	द दा द दा द दा द दा द दा द दा
अन्तर्विकासवासकः	48	12	दा दा द दा द दा द दा द दा द दा
अरिला	48	12	द दा दा दा द दा दा द दा दा द दा
अर्जितफलिका	48	12	दा द दा द दा दा दा द दा द दा दा
अर्दितपादम्	48	12	दा द दा द दा द दा दा द दा दा दा
अर्पितमदना	48	12	दा द दा द दा दा द दा द दा दा दा
अर्भकपङ्क्तिः	48	12	द दा दा दा द दा दा द दा द दा दा
अविरलरतिका	48	12	दा द दा द दा द दा दा द दा द दा
असुधारा	48	12	द दा द दा द दा दा द दा द दा दा
आधिदैवी	48	12	द दा दा दा दा दा द दा दा द दा दा
इन्दुवंशा	48	12	दा दा द दा दा द दा दा द दा द दा
उज्ज्वला	48	12	द दा द दा द दा दा द दा दा द दा
उदयनमुखी	48	12	द दा द दा द दा द दा द दा द दा
उदर्करचिता	48	12	द दा दा द दा दा द दा द दा द दा
उपधानम्	48	12	द दा द दा द दा द दा द दा दा दा
उपमेया	48	12	द दा द दा दा द दा दा द दा द दा
उपलेखा	48	12	द दा दा दा द दा द दा द दा द दा
उपसरसीकम्	48	12	द दा दा दा द दा द दा द दा दा दा
उलपोहा	48	12	दा द दा दा द दा दा द दा द दा दा
करमाला	48	12	द दा दा दा द दा दा दा द दा दा दा
कलवल्लिविहङ्गः	48	12	द दा द दा दा द दा दा दा द दा दा
कामाक्षी	48	13	द दा दा द दा दा द दा द दा द दा दा
कासारक्रान्ता	48	12	दा दा दा दा दा द दा दा द दा दा दा
किंशुकास्तरणम्	48	12	दा द दा द दा दा द दा दा दा दा दा
कुमारगतिः	48	12	द दा द दा द दा दा द दा द दा दा
कुमुदिनीविकाशः	48	12	द दा द दा दा द दा द दा द दा दा
कुम्भोध्नी	48	12	दा दा दा दा द दा द दा द दा दा दा
कुरङ्गावतारः	48	12	द दा दा द दा दा द दा दा द दा दा
कुसुमविचित्रा	48	12	द दा द दा दा दा द दा द दा दा दा
कृतकतिका	48	12	द दा द दा द दा द दा द दा द दा
गलितनाला	48	12	द दा द दा द दा द दा दा दा द दा
चन्द्रवर्त्म	48	12	दा द दा द दा द दा द दा द दा दा
छलितकपदम्	48	12	दा दा द दा द दा द दा द दा दा दा
जलधरमाला	48	12	दा दा दा दा द दा द दा दा दा दा दा
जलोद्धतगतिः	48	12	द दा द दा द दा द दा द दा द दा
ज्वलिता	48	12	द दा दा द दा द दा द दा द दा दा
तरलनयनम्	48	12	द दा द दा द दा द दा द दा द दा
तामरसम्	48	12	द दा द दा दा द दा दा द दा दा दा
तोटकम्	48	12	द दा दा द दा दा द दा दा द दा दा
दोर्लीला	48	12	द दा दा द दा दा द दा दा दा दा दा
द्रुतपदम्	48	12	द दा द दा द दा द दा द दा दा दा
द्रुतविलम्बितम्	48	12	द दा द दा द दा दा द दा दा द दा
धवलकरी	48	12	द दा द दा द दा दा द दा दा दा दा
धृष्टपदम्	48	12	दा द दा दा द दा द दा द दा दा दा
नगमहिता	48	12	द दा दा दा द दा दा द दा द दा दा
नयमालिनी	48	12	द दा द दा दा द दा द दा द दा दा
निमग्नकीला	48	12	द दा द दा दा द दा दा द दा दा द
नीरान्तिकम्	48	12	दा दा द दा द दा द दा द दा दा दा
नीलगिरिका	48	12	दा द दा द दा द दा द दा द दा दा
पथिकान्ता	48	12	दा द दा द दा द दा दा द दा दा दा
परितोषा	48	12	द दा दा द दा द दा दा द दा दा दा
परिपुङ्खिता	48	12	दा द दा द दा दा द दा द दा द दा
परिमितविजया	48	12	द दा द दा द दा दा द दा द दा दा
परिलेखः	48	12	द दा द दा दा द दा दा द दा दा दा
पिकालिका	48	12	दा द दा द दा द दा दा द दा द दा
पुटः	48	12	द दा द दा द दा दा दा दा द दा दा
प्रभा	48	12	द दा द दा द दा दा द दा दा द दा
प्रमिताक्षरा	48	12	द दा दा द दा द दा द दा द दा दा
प्रसृमरमरालिका	48	12	द दा द दा द दा द दा द दा द दा
प्रियंवदः	48	12	द दा द दा द दा द दा द दा द दा
बद्धा	48	11	दा दा दा दा द दा द दा द दा दा
बधिरा	48	12	द दा दा दा द दा दा द दा द दा दा
बलोर्जिता	48	12	द दा द दा दा द दा द दा द दा दा
भसलविनोदिता	48	12	द दा द दा द दा द दा द दा द दा
भासितभरणम्	48	12	दा द दा द दा दा दा दा दा दा दा दा
भासितसरणिः	48	12	दा द दा द दा द दा द दा द दा दा
भुजङ्गजुषी	48	12	दा द दा द दा दा दा द दा द दा दा
भुजङ्गप्रयातम्	48	12	द दा दा द दा दा द दा दा द दा दा
मणिमाला	48	12	दा दा द दा दा दा दा दा द दा दा दा
मत्ताली	48	12	दा दा दा दा दा द दा दा दा दा दा दा
मलयसुरभिः	48	12	दा दा दा द दा द दा द दा दा दा दा
मालती	48	12	द दा द दा दा द दा दा द दा द दा
मिथुनमाली	48	12	द दा द दा द दा दा दा दा दा दा दा
मिहिरा	48	12	द दा द दा द दा द दा दा द दा दा
मुकुलितकलिकावली	48	12	दा द दा द दा द दा द दा दा द दा
मोदकम्	48	12	दा द दा दा द दा दा द दा दा द दा
मौक्तिकदाम	48	12	द दा द दा दा द दा दा द दा दा द
रसिकपरिचिता	48	12	द दा दा दा दा द दा द दा द दा दा
राधिका	48	12	द दा दा दा द दा दा द दा दा द दा
रूपावलिः	48	12	दा दा द दा द दा द दा द दा द दा
ललना	48	12	दा द दा दा दा दा द दा दा द दा दा
ललामललिताधरा	48	12	द दा द दा द दा द दा द दा द दा
ललितम्	48	12	द दा द दा द दा दा दा दा दा द दा
ललिता	48	12	दा दा द दा द दा द दा द दा द दा
लीढालर्कः	48	12	दा दा दा दा दा द दा द दा द दा दा
लीलारत्नम्	48	12	दा दा दा दा दा दा द दा दा दा दा दा
लुम्बाक्षी	48	12	द दा दा द दा दा द दा द दा दा दा
वनिताभरणम्	48	12	दा द दा दा द दा द दा दा द दा दा
वनिताविलोकः	48	12	दा दा द दा दा द दा द दा द दा दा
वरत्रा	48	12	दा द दा द दा द दा दा द दा दा दा
वलभी	48	12	दा द दा दा द दा दा द दा द दा दा
वंशस्थम्	48	12	द दा द दा दा द दा दा द दा द दा
वसनविशाला	48	12	द दा द दा द दा द दा दा दा दा दा
वसन्तहासः	48	12	दा दा दा दा द दा द दा दा द दा दा
वासरमणिका	48	12	दा द दा द दा दा द दा दा दा द दा
विकत्थनम्	48	12	द दा द दा दा द दा द दा द दा दा
विकलवकुलवल्ली	48	12	द दा द दा द दा दा दा द दा दा द
विजयपरिचया	48	12	द दा द दा द दा दा दा द दा दा दा
विद्याधारः	48	12	दा दा दा दा दा दा दा दा दा दा दा दा
विद्रुमदोला	48	12	द दा द दा दा दा दा दा द दा दा दा
विधारिता	48	12	द दा द दा दा द दा दा द दा द दा
विपुलपालिका	48	12	दा द दा द दा द दा द दा दा द दा
विप्लुतशिखा	48	12	दा द दा द दा द दा द दा दा द दा
वियद्वाणी	48	12	द दा दा दा द दा दा द दा द दा दा
वियद्वाणी	48	12	दा दा दा द दा दा द दा द दा दा दा
वियोगवती	48	12	द दा द दा दा द दा द दा द दा दा
विरतप्रभा	48	12	दा द दा दा द दा द दा द दा द दा
विरतिमहती	48	12	दा दा द दा द दा द दा द दा दा दा
विरला	48	12	द दा दा द दा द दा दा द दा द दा
विरलोद्धता	48	12	दा दा दा द दा दा द दा द दा द दा
विलासवापी	48	10	दा दा द दा दा द दा द दा दा
विवरविलसितम्	48	12	दा दा द दा द दा द दा दा दा दा दा
विशालाम्भोजाली	48	12	दा दा द दा द दा द दा दा दा दा दा
विशिखलता	48	12	द दा द दा दा द दा द दा दा द दा
विषमव्याली	48	12	द दा द दा द दा दा दा दा दा दा दा
वीणादण्डम्	48	12	द दा द दा द दा द दा दा दा दा दा
वीरणमाला	48	12	दा द दा दा दा द दा द दा द दा दा
वैश्वदेवी	48	12	दा दा दा दा दा दा द दा दा द दा दा
व्यायोगवती	48	12	दा दा द दा दा द दा द दा द दा दा
शम्पा	48	12	दा दा द दा द दा दा दा दा दा दा दा
शरमेया	48	12	द दा दा दा द दा द दा द दा दा दा
शिशिरा	48	12	दा दा द दा दा द दा दा द दा द दा
शुद्धान्तम्	48	12	द दा द दा द दा द दा दा दा दा दा
सङ्गमवती	48	12	दा द दा द दा द दा द दा द दा दा
समयप्रहिता	48	12	द दा दा द दा दा द दा दा द दा दा
सम्मदवदना	48	12	दा द दा दा द दा दा द दा द दा दा
सरसीकम्	48	12	दा दा द दा द दा द दा द दा दा दा
सरोजावाली	48	12	द दा दा द दा दा दा द दा दा द दा
साक्षी	48	12	द दा दा द दा दा द दा द दा दा दा
सारङ्गः	48	12	दा दा द दा दा द दा दा द दा दा द
सिक्तमणिमाला	48	12	दा द दा द दा दा दा दा द दा दा दा
सुखशैलम्	48	12	दा दा दा दा द दा दा दा द दा दा दा
सुतलम्	48	12	द दा दा दा द दा द दा दा दा द दा
सुभद्रावतरणिः	48	12	दा दा दा दा दा द दा दा द दा द दा
सुवनमालिका	48	12	दा दा द दा द दा द दा द दा द दा
सुविहिता	48	12	द दा दा द दा दा द दा द दा द दा
स्रग्विणी	48	12	दा द दा दा द दा दा द दा दा द दा
स्वरवर्षिणी	48	12	द दा दा द दा द दा दा द दा दा दा
अञ्चिताग्रा	50	13	द दा द दा दा द दा दा द दा द दा दा
अप्रमाथिनी	50	12	द दा दा दा द दा दा द दा द दा दा
अमरावती	50	13	द दा द दा द दा द दा द दा द दा दा
अमरावती	50	12	दा द दा द दा द दा द दा द दा द
चमूरुः	50	13	द दा दा द दा द दा दा द दा द दा दा
चमूरुभीरुः	50	12	दा द दा द दा द दा दा द दा द दा
पद्मावती	50	13	द दा दा द दा द दा द दा द दा दा दा
पद्मावती	50	12	दा दा द दा द दा द दा द दा दा दा
पुष्पिताग्रा	50	12	द दा द दा द दा दा द दा द दा दा
प्रमाथिनी	50	13	द दा द दा दा द दा दा द दा द दा दा
अखण्डमण्डनम्	52	13	द दा द दा द दा दा द दा द दा द दा
अट्टासिनी	52	13	दा दा द दा द दा दा द दा द दा दा द
अडमरुः	52	13	द दा द दा द दा द दा द दा द दा द
अतिरंहः	52	13	द दा द दा दा द दा दा द दा द दा दा
अतिसुरहिता	52	13	दा दा द दा द दा द दा द दा द दा दा
अनङ्गपदम्	52	13	दा द दा दा द दा दा द दा दा द दा दा
अनिरया	52	13	द दा द दा द दा द दा दा द दा द दा
अनिलोद्धतमुखी	52	13	द दा द दा द दा दा द दा द दा द दा
अभिरामा	52	13	द दा दा दा द दा दा दा द दा द दा दा
अभीरुका	52	13	द दा द दा द दा द दा द दा द दा दा
अभ्रभ्रमशीला	52	13	दा दा द दा दा दा द दा दा दा द दा दा
अमितनगानिका	52	13	दा द दा द दा दा द दा द दा दा द दा
अम्बुदावली	52	13	द दा दा द दा दा द दा दा द दा द दा
अर्धकुसुमिता	52	13	दा द दा द दा दा द दा द दा द दा दा
अर्धरुतम्	52	13	दा द दा द दा द दा दा दा द दा द दा
अल्परुतम्	52	13	दा द दा द दा द दा दा द दा दा द दा
अशनिः	52	13	द दा द दा द दा दा दा द दा द दा द
अशोकपुष्पम्	52	13	द दा द दा द दा दा द दा द दा द दा
आनता	52	13	दा दा दा द दा द दा द दा दा द दा दा
आननमूलम्	52	13	दा द दा दा दा द दा दा दा द दा दा दा
आपणिका	52	13	द दा द दा दा द दा दा द दा दा द दा
उदात्तहासः	52	13	द दा द दा दा द दा द दा द दा द दा
उपगतशिखा	52	13	द दा द दा द दा द दा द दा दा द दा
उपचितरतिका	52	13	दा द दा द दा द दा दा द दा दा द दा
उपसरसी	52	13	द दा दा द दा द दा दा द दा द दा दा
उल्काभासः	52	13	दा दा दा दा दा द दा द दा दा दा दा दा
कठिनी	52	13	द दा द दा द दा द दा द दा दा द दा
कनककेतकी	52	13	दा दा द दा द दा द दा द दा दा द दा
कनकिता	52	13	दा द दा दा द दा द दा द दा द दा दा
कन्दः	52	13	द दा दा द दा दा द दा दा द दा दा द
करपल्लवोद्गता	52	13	द दा दा द दा दा द दा दा द दा द दा
कर्मठः	52	13	दा द दा दा द दा दा द दा दा द दा दा
कलना	52	13	द दा दा द दा द दा द दा द दा दा दा
कलनायिका	52	13	द दा द दा दा द दा द दा द दा द दा
कलनावती	52	13	द दा दा द दा द दा द दा द दा द दा
कलहंसः	52	13	द दा दा द दा द दा द दा द दा दा दा
कलाधामम्	52	13	दा द दा दा द दा द दा द दा दा दा दा
कलापतिप्रभा	52	13	दा द दा द दा द दा द दा द दा द दा
किरातः	52	13	द दा द दा दा द दा दा द दा दा द दा
कीरलेखा	52	13	द दा द दा द दा द दा द दा द दा दा
कुबेरकटिका	52	13	द दा दा द दा दा द दा द दा द दा दा
कोमलकल्पकलिका	52	13	द दा दा द दा दा द दा दा द दा द दा
गरुदवारिता	52	13	द दा द दा द दा द दा द दा दा द दा
गुणसारिका	52	13	द दा द दा दा द दा दा द दा दा द दा
चञ्चरीकावली	52	13	द दा दा दा दा दा दा द दा दा द दा दा
चण्डी	52	13	द दा द दा द दा द दा दा द दा दा दा
चन्द्रहासकरा	52	13	दा द दा द दा दा द दा द दा दा द दा
चन्द्रिका	52	13	द दा द दा द दा दा दा द दा दा द दा
जगत्समानिका	52	13	द दा दा द दा दा द दा द दा द दा दा
तारकम्	52	13	द दा दा द दा दा द दा दा द दा दा दा
दर्पमाला	52	13	द दा दा द दा दा दा द दा दा द दा दा
द्रुतलम्बिनी	52	13	द दा दा द दा दा द दा द दा दा द दा
धीरावर्त्तः	52	13	दा दा दा दा दा द दा दा दा द दा दा दा
धीरावर्त्तः	52	13	दा दा दा दा द दा द दा दा दा दा दा दा
नरावलिः	52	13	दा दा द दा द दा द दा द दा द दा दा
निर्मधुवारि	52	13	दा दा द दा द दा दा द दा द दा दा द
पङ्कजधारिणी	52	13	दा दा दा द दा दा द दा द दा द दा दा
पङ्कवती	52	13	दा द दा द दा द दा दा द दा दा द दा
पङ्कावलिः	52	13	दा द दा द दा द दा दा दा द दा द दा
परगतिः	52	13	दा द दा द दा द दा द दा द दा द दा
परिवृढम्	52	13	द दा द दा दा द दा दा द दा दा द दा
पारावतः	52	13	दा दा द दा दा द दा दा द दा दा द दा
पृषद्वती	52	13	दा दा द दा द दा दा द दा द दा द दा
प्रज्ञामूलम्	52	13	दा दा दा दा द दा द दा द दा दा दा दा
प्रपातलिका	52	13	दा द दा द दा दा द दा द दा द दा दा
प्रबोधफलिता	52	13	दा द दा द दा द दा द दा द दा द दा
प्रभावती	52	13	दा दा द दा द दा द दा दा द दा द दा
प्रमोदः	52	13	द दा द दा द दा दा द दा दा द दा दा
प्रमोदतिलका	52	13	दा दा द दा द दा द दा द दा दा द दा
प्रवाहिका	52	13	द दा द दा दा द दा दा द दा दा द दा
प्रहर्षिणी	52	13	दा दा दा द दा द दा दा द दा द दा दा
भसलमदम्	52	13	दा द दा द दा दा द दा द दा दा द दा
भाजनशीला	52	13	दा दा द दा दा दा दा द दा दा द दा दा
भुजङ्गभृता	52	13	द दा दा द दा दा द दा दा द दा दा दा
मञ्जुभाषिणी	52	13	द दा दा द दा द दा द दा द दा द दा
मञ्जुमालती	52	13	दा द दा द दा द दा द दा द दा द दा
मत्तमयूरः	52	13	दा दा दा दा दा द दा दा दा द दा दा दा
मदनजवनिका	52	13	द दा द दा दा दा द दा द दा द दा दा
मधुवारि	52	13	द दा दा द दा द दा द दा द दा द दा
मयूखसरणिः	52	13	दा द दा द दा दा द दा द दा द दा दा
मर्मस्फुरम्	52	13	दा दा द दा द दा द दा द दा दा द दा
माणविकाविकाषः	52	13	दा दा द दा द दा दा द दा दा द दा दा
मृगेन्द्रमुखम्	52	13	द दा द दा दा द दा दा द दा द दा दा
रसधारा	52	13	द दा द दा दा दा द दा द दा दा दा दा
रुचिमुखी	52	13	द दा द दा द दा द दा दा द दा दा दा
रुचिरा	52	13	द दा द दा द दा द दा दा द दा द दा
रुचिवर्णा	52	13	द दा द दा द दा द दा द दा द दा दा
लवलीलता	52	13	दा द दा दा द दा द दा द दा द दा दा
लीलालोलः	52	13	दा दा दा दा द दा द दा दा दा दा दा दा
लोध्रशिखा	52	13	दा दा दा द दा दा द दा दा द दा दा दा
वरिवशिता	52	13	द दा दा द दा दा द दा द दा द दा दा
वामवदना	52	13	दा द दा द दा द दा दा द दा दा द दा
वासविलासवती	52	13	दा द दा दा द दा दा द दा दा दा दा दा
विदला	52	13	द दा द दा द दा दा दा द दा द दा दा
विधुरवितानम्	52	13	द दा द दा द दा दा द दा द दा दा दा
विनताक्षी	52	13	द दा दा दा द दा द दा द दा द दा दा
विपन्नकदनम्	52	13	द दा द दा द दा द दा द दा दा दा दा
विभा	52	13	द दा द दा दा दा दा दा द दा दा दा दा
विमुखी	52	13	द दा द दा द दा दा द दा द दा दा दा
विरोधिनी	52	13	द दा द दा द दा द दा दा द दा द दा
वृद्धवामा	52	13	दा दा द दा दा द दा दा द दा दा द दा
शलभलोला	52	13	द दा दा द दा दा द दा द दा द दा दा
शिशुमुखी	52	13	द दा द दा द दा द दा द दा दा द दा
श्रद्धरान्ता	52	13	दा द दा दा द दा दा द दा दा द दा दा
सव्याली	52	13	दा दा दा दा दा दा दा दा दा दा दा दा दा
सारसनावलिः	52	13	द दा द दा द दा द दा द दा दा द दा
सार्द्धपदा	52	13	दा द दा द दा दा द दा दा द दा द दा
सुकर्णपूरम्	52	13	द दा द दा द दा द दा द दा द दा दा
सुखकारिका	52	13	द दा दा द दा द दा दा द दा दा दा द
सुरहिता	52	13	द दा द दा द दा द दा दा द दा दा दा
स्विन्नशरीरम्	52	13	दा द दा दा दा द दा दा द दा दा द दा
हरवनिता	52	13	द दा द दा द दा द दा द दा द दा दा
अतिप्रतिविनीता	54	14	द दा दा दा द दा दा द दा द दा द दा दा
अनालेपनम्	54	14	द दा द दा द दा द दा दा द दा दा द दा
आलेपनम्	54	13	द दा द दा दा द दा दा द दा दा द दा
प्रतिविनीता	54	13	द दा द दा दा दा द दा द दा द दा दा
बृहच्छरावती	54	15	द दा दा दा द दा द दा द दा दा द दा द दा
मदाक्रान्ता	54	13	द दा दा द दा दा द दा द दा द दा दा
लास्यलीला	54	14	दा द दा द दा दा दा दा द दा दा द दा दा
लास्यलीलालयः	54	13	दा दा द दा दा दा दा द दा दा द दा दा
शरावती	54	12	द दा द दा द दा दा द दा द दा दा
सम्मदाक्रान्ता	54	14	दा दा दा द दा दा द दा द दा द दा दा दा
अकहरि	56	14	द दा द दा द दा द दा द दा द दा द दा
अञ्चलवती	56	14	दा द दा द दा द दा दा द दा द दा द दा
अनन्तदामा	56	14	द दा द दा द दा द दा दा द दा द दा दा
अनिन्दगुर्विन्दुः	56	14	द दा द दा दा दा दा दा द दा द दा दा दा
अपराजिता	56	14	द दा द दा द दा दा द दा द दा दा द दा
अर्कशेषा	56	14	दा द दा द दा द दा द दा द दा द दा दा
अलकालिका	56	14	दा दा द दा द दा दा द दा द दा दा द दा
अलोला	56	14	दा दा दा द दा दा दा दा दा दा द दा दा दा
असम्बाधा	56	14	दा दा दा दा दा द दा द दा द दा दा दा दा
अहीनताली	56	12	दा दा दा द दा द दा दा द दा द दा
इन्द्रवदना	56	14	दा द दा द दा द दा द दा द दा द दा दा
उन्नर्म	56	14	दा द दा दा द दा द दा दा द दा दा दा द
उपकारिका	56	14	द दा दा द दा द दा दा द दा द दा दा द
कर्णिशरः	56	14	दा द दा दा द दा दा द दा दा दा द दा दा
कलहेतिका	56	14	द दा दा द दा द दा दा द दा द दा द दा
कलाधरः	56	14	दा द दा दा द दा द दा द दा द दा द दा
कल्पकान्ता	56	14	दा द दा दा दा द दा दा द दा दा द दा दा
कल्पमीलिता	56	14	दा द दा दा द दा दा द दा दा द दा द दा
काकिणिका	56	14	द दा द दा दा द दा द दा द दा द दा दा
कामला	56	14	द दा द दा द दा दा दा दा द दा दा द दा
कामशाला	56	14	दा द दा दा द दा दा द दा दा द दा दा द
कारविणी	56	14	दा द दा द दा द दा द दा द दा द दा दा
कालध्वानम्	56	14	दा दा दा दा दा दा द दा द दा दा दा दा दा
कुडङ्गिका	56	14	द दा द दा द दा द दा द दा द दा द दा
कुररीरुता	56	14	द दा द दा दा द दा द दा द दा द दा दा
कुसुम्भिनी	56	14	द दा द दा द दा द दा दा द दा द दा दा
कूर्चललितम्	56	14	दा द दा दा द दा दा द दा दा द दा द दा
