अयनपताका,36,4,9,दा दा दा द दा द दा दा दा,9,दा दा दा द दा द दा दा दा,9,दा दा दा द दा द दा दा दा,9,दा दा दा द दा द दा दा दा,सम-वृत्त
हरिपदम्,32,4,8,द दा द दा द दा द दा,8,द दा द दा द दा द दा,8,द दा द दा द दा द दा,8,द दा द दा द दा द दा,सम-वृत्त
चन्द्रवर्त्म,48,4,12,दा द दा द दा द दा द दा द दा दा,12,दा द दा द दा द दा द दा द दा दा,12,दा द दा द दा द दा द दा द दा दा,12,दा द दा द दा द दा द दा द दा दा,सम-वृत्त
भसलमदम्,52,4,13,दा द दा द दा दा द दा द दा दा द दा,13,दा द दा द दा दा द दा द दा दा द दा,13,दा द दा द दा दा द दा द दा दा द दा,13,दा द दा द दा दा द दा द दा दा द दा,सम-वृत्त
मिहिरा,48,4,12,द दा द दा द दा द दा दा द दा दा,12,द दा द दा द दा द दा दा द दा दा,12,द दा द दा द दा द दा दा द दा दा,12,द दा द दा द दा द दा दा द दा दा,सम-वृत्त
हीरलम्बि,40,4,10,दा द दा दा द दा दा द दा द,10,दा द दा दा द दा दा द दा द,10,दा द दा दा द दा दा द दा द,10,दा द दा दा द दा दा द दा द,सम-वृत्त
पृथ्वी,68,4,17,द दा द दा द दा द दा द दा द दा द दा दा द दा,17,द दा द दा द दा द दा द दा द दा द दा दा द दा,17,द दा द दा द दा द दा द दा द दा द दा दा द दा,17,द दा द दा द दा द दा द दा द दा द दा दा द दा,सम-वृत्त
दोला,16,4,4,द दा दा दा,4,द दा दा दा,4,द दा दा दा,4,द दा दा दा,सम-वृत्त
विदला,52,4,13,द दा द दा द दा दा दा द दा द दा दा,13,द दा द दा द दा दा दा द दा द दा दा,13,द दा द दा द दा दा दा द दा द दा दा,13,द दा द दा द दा दा दा द दा द दा दा,सम-वृत्त
मुकुलितकलिकावली,48,4,12,दा द दा द दा द दा द दा दा द दा,12,दा द दा द दा द दा द दा दा द दा,12,दा द दा द दा द दा द दा दा द दा,12,दा द दा द दा द दा द दा दा द दा,सम-वृत्त
अतिप्रतिविनीता,54,4,14,द दा दा दा द दा दा द दा द दा द दा दा,13,द दा द दा दा दा द दा द दा द दा दा,14,द दा दा दा द दा दा द दा द दा द दा दा,13,द दा द दा दा दा द दा द दा द दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
ललितपताका,56,4,14,द दा द दा द दा द दा दा द दा दा दा दा,14,द दा द दा द दा द दा दा द दा दा दा दा,14,द दा द दा द दा द दा दा द दा दा दा दा,14,द दा द दा द दा द दा दा द दा दा दा दा,सम-वृत्त
तिलका,24,4,6,द दा दा द दा दा,6,द दा दा द दा दा,6,द दा दा द दा दा,6,द दा दा द दा दा,सम-वृत्त
चूडापीडम्,56,4,14,दा दा दा दा द दा द दा द दा दा दा दा दा,14,दा दा दा दा द दा द दा द दा दा दा दा दा,14,दा दा दा दा द दा द दा द दा दा दा दा दा,14,दा दा दा दा द दा द दा द दा दा दा दा दा,सम-वृत्त
द्रुतमुखम्,88,4,22,द दा द दा द दा द दा द दा द दा दा दा दा दा द दा द दा दा दा,22,द दा द दा द दा द दा द दा द दा दा दा दा दा द दा द दा दा दा,22,द दा द दा द दा द दा द दा द दा दा दा दा दा द दा द दा दा दा,22,द दा द दा द दा द दा द दा द दा दा दा दा दा द दा द दा दा दा,सम-वृत्त
कुलचारि,32,4,8,द दा द दा द दा दा द,8,द दा द दा द दा दा द,8,द दा द दा द दा दा द,8,द दा द दा द दा दा द,सम-वृत्त
वर्हातुरा,40,4,10,दा दा द दा द दा दा दा द दा,10,दा दा द दा द दा दा दा द दा,10,दा दा द दा द दा दा दा द दा,10,दा दा द दा द दा दा दा द दा,सम-वृत्त
साक्षी,48,4,12,द दा दा द दा दा द दा द दा दा दा,12,द दा दा द दा दा द दा द दा दा दा,12,द दा दा द दा दा द दा द दा दा दा,12,द दा दा द दा दा द दा द दा दा दा,सम-वृत्त
मनोरमा,40,4,10,द दा द दा द दा द दा द दा,10,द दा द दा द दा द दा द दा,10,द दा द दा द दा द दा द दा,10,द दा द दा द दा द दा द दा,सम-वृत्त
रोधकम्,44,4,11,द दा द दा द दा दा द दा दा दा,11,द दा द दा द दा दा द दा दा दा,11,द दा द दा द दा दा द दा दा दा,11,द दा द दा द दा दा द दा दा दा,सम-वृत्त
हाटकशालि,24,4,6,दा दा द दा दा द,6,दा दा द दा दा द,6,दा दा द दा दा द,6,दा दा द दा दा द,सम-वृत्त
दन्तालिका,64,4,16,दा दा द दा दा दा दा द दा दा दा दा द दा दा द,16,दा दा द दा दा दा दा द दा दा दा दा द दा दा द,16,दा दा द दा दा दा दा द दा दा दा दा द दा दा द,16,दा दा द दा दा दा दा द दा दा दा दा द दा दा द,सम-वृत्त
मञ्जुभाषिणी,52,4,13,द दा दा द दा द दा द दा द दा द दा,13,द दा दा द दा द दा द दा द दा द दा,13,द दा दा द दा द दा द दा द दा द दा,13,द दा दा द दा द दा द दा द दा द दा,सम-वृत्त
जाहमुखी,56,4,14,दा द दा दा द दा दा द दा दा द दा दा दा,14,दा द दा दा द दा दा द दा दा द दा दा दा,14,दा द दा दा द दा दा द दा दा द दा दा दा,14,दा द दा दा द दा दा द दा दा द दा दा दा,सम-वृत्त
नेमधारि,40,4,10,द दा द दा द दा दा द दा द,10,द दा द दा द दा दा द दा द,10,द दा द दा द दा दा द दा द,10,द दा द दा द दा दा द दा द,सम-वृत्त
मदनजवनिका,52,4,13,द दा द दा दा दा द दा द दा द दा दा,13,द दा द दा दा दा द दा द दा द दा दा,13,द दा द दा दा दा द दा द दा द दा दा,13,द दा द दा दा दा द दा द दा द दा दा,सम-वृत्त
निरवधिगतिः,44,4,11,द दा द दा द दा दा द दा द दा,11,द दा द दा द दा दा द दा द दा,11,द दा द दा द दा दा द दा द दा,11,द दा द दा द दा दा द दा द दा,सम-वृत्त
कृतकतिका,48,4,12,द दा द दा द दा द दा द दा द दा,12,द दा द दा द दा द दा द दा द दा,12,द दा द दा द दा द दा द दा द दा,12,द दा द दा द दा द दा द दा द दा,सम-वृत्त
टङ्कणम्,76,4,19,दा द दा द दा द दा द दा द दा द दा द दा द दा द दा,19,दा द दा द दा द दा द दा द दा द दा द दा द दा द दा,19,दा द दा द दा द दा द दा द दा द दा द दा द दा द दा,19,दा द दा द दा द दा द दा द दा द दा द दा द दा द दा,सम-वृत्त
धूम्राली,40,4,10,द दा दा द दा दा दा दा दा दा,10,द दा दा द दा दा दा दा दा दा,10,द दा दा द दा दा दा दा दा दा,10,द दा दा द दा दा दा दा दा दा,सम-वृत्त
मण्डलम्,20,4,5,दा द दा द दा,5,दा द दा द दा,5,दा द दा द दा,5,दा द दा द दा,सम-वृत्त
सैनिकम्,44,4,11,द दा द दा द दा द दा द दा द,11,द दा द दा द दा द दा द दा द,11,द दा द दा द दा द दा द दा द,11,द दा द दा द दा द दा द दा द,सम-वृत्त
मदनमालिका,60,4,15,द दा द दा द दा द दा द दा द दा दा द दा,15,द दा द दा द दा द दा द दा द दा दा द दा,15,द दा द दा द दा द दा द दा द दा दा द दा,15,द दा द दा द दा द दा द दा द दा दा द दा,सम-वृत्त
विधुरविरहिता,68,4,17,द दा दा दा दा द दा दा दा दा द दा द दा द दा दा,17,द दा दा दा दा द दा दा दा दा द दा द दा द दा दा,17,द दा दा दा दा द दा दा दा दा द दा द दा द दा दा,17,द दा दा दा दा द दा दा दा दा द दा द दा द दा दा,सम-वृत्त
उपदारिका,44,4,11,दा द दा द दा द दा द दा द दा,11,दा द दा द दा द दा द दा द दा,11,दा द दा द दा द दा द दा द दा,11,दा द दा द दा द दा द दा द दा,सम-वृत्त
बधिरा,48,4,12,द दा दा दा द दा दा द दा द दा दा,12,द दा दा दा द दा दा द दा द दा दा,12,द दा दा दा द दा दा द दा द दा दा,12,द दा दा दा द दा दा द दा द दा दा,सम-वृत्त
हरिलुप्ता,46,4,11,द दा दा द दा दा द दा दा द दा,12,द दा दा दा द दा दा द दा दा द दा,11,द दा दा द दा दा द दा दा द दा,12,द दा दा दा द दा दा द दा दा द दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
वियद्वाणी,48,4,12,द दा दा दा द दा दा द दा द दा दा,12,दा दा दा द दा दा द दा द दा दा दा,12,द दा दा दा द दा दा द दा द दा दा,12,दा दा दा द दा दा द दा द दा दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
अपरवक्त्रम्,46,4,11,द दा द दा द दा दा द दा द दा,12,द दा द दा दा द दा दा द दा द दा,11,द दा द दा द दा दा द दा द दा,12,द दा द दा दा द दा दा द दा द दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
अवहित्रा,44,4,11,दा द दा दा द दा दा द दा दा दा,11,द दा दा द दा दा द दा दा द दा,11,दा द दा दा द दा दा द दा दा दा,11,द दा दा द दा दा द दा दा द दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
गगनगतिका,56,4,14,दा द दा द दा दा द दा द दा द दा द दा,14,दा द दा द दा दा द दा द दा द दा द दा,14,दा द दा द दा दा द दा द दा द दा द दा,14,दा द दा द दा दा द दा द दा द दा द दा,सम-वृत्त
अमृतगतिः,40,4,10,द दा द दा दा द दा द दा दा,10,द दा द दा दा द दा द दा दा,10,द दा द दा दा द दा द दा दा,10,द दा द दा दा द दा द दा दा,सम-वृत्त
तन्त्री,24,4,6,दा दा दा द दा दा,6,दा दा दा द दा दा,6,दा दा दा द दा दा,6,दा दा दा द दा दा,सम-वृत्त
कलहेतिका,56,4,14,द दा दा द दा द दा दा द दा द दा द दा,14,द दा दा द दा द दा दा द दा द दा द दा,14,द दा दा द दा द दा दा द दा द दा द दा,14,द दा दा द दा द दा दा द दा द दा द दा,सम-वृत्त
वलभी,48,4,12,दा द दा दा द दा दा द दा द दा दा,12,दा द दा दा द दा दा द दा द दा दा,12,दा द दा दा द दा दा द दा द दा दा,12,दा द दा दा द दा दा द दा द दा दा,सम-वृत्त
केतुमती,42,4,10,द दा दा द दा द दा द दा दा,11,दा द दा दा द दा द दा द दा दा,10,द दा दा द दा द दा द दा दा,11,दा द दा दा द दा द दा द दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
किन्नटकः,46,4,11,दा दा द दा दा द दा दा द दा दा,12,द दा दा द दा दा द दा दा द दा दा,11,दा दा द दा दा द दा दा द दा दा,12,द दा दा द दा दा द दा दा द दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
मकरमुखी,40,4,10,द दा द दा द दा द दा द दा,10,द दा द दा द दा द दा द दा,10,द दा द दा द दा द दा द दा,10,द दा द दा द दा द दा द दा,सम-वृत्त
मुखला,36,4,9,द दा द दा दा दा द दा दा,9,द दा द दा दा दा द दा दा,9,द दा द दा दा दा द दा दा,9,द दा द दा दा दा द दा दा,सम-वृत्त
अतिशायिनी,68,4,17,द दा दा द दा दा द दा द दा द दा द दा द दा दा,17,द दा दा द दा दा द दा द दा द दा द दा द दा दा,17,द दा दा द दा दा द दा द दा द दा द दा द दा दा,17,द दा दा द दा दा द दा द दा द दा द दा द दा दा,सम-वृत्त
करमाला,48,4,12,द दा दा दा द दा दा दा द दा दा दा,12,द दा दा दा द दा दा दा द दा दा दा,12,द दा दा दा द दा दा दा द दा दा दा,12,द दा दा दा द दा दा दा द दा दा दा,सम-वृत्त
महोधिका,28,4,7,द दा द दा द दा दा,7,द दा द दा द दा दा,7,द दा द दा द दा दा,7,द दा द दा द दा दा,सम-वृत्त
भ्रूः,20,4,5,द दा दा दा द,5,द दा दा दा द,5,द दा दा दा द,5,द दा दा दा द,सम-वृत्त
उपधाय्या,40,4,10,दा द दा द दा द दा द दा दा,10,दा द दा द दा द दा द दा दा,10,दा द दा द दा द दा द दा दा,10,दा द दा द दा द दा द दा दा,सम-वृत्त
बलाका,12,4,3,द दा दा,3,द दा दा,3,द दा दा,3,द दा दा,सम-वृत्त
विलम्बललितम्,92,4,23,द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा दा,23,द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा दा,23,द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा दा,23,द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा दा,सम-वृत्त
विरुदरुतम्,68,4,17,दा दा दा दा द दा द दा दा दा द दा दा दा द दा दा,17,दा दा दा दा द दा द दा दा दा द दा दा दा द दा दा,17,दा दा दा दा द दा द दा दा दा द दा दा दा द दा दा,17,दा दा दा दा द दा द दा दा दा द दा दा दा द दा दा,सम-वृत्त
वासन्ती,56,4,14,दा दा दा दा दा द दा द दा दा दा दा दा दा,14,दा दा दा दा दा द दा द दा दा दा दा दा दा,14,दा दा दा दा दा द दा द दा दा दा दा दा दा,14,दा दा दा दा दा द दा द दा दा दा दा दा दा,सम-वृत्त
विरलोद्धता,48,4,12,दा दा दा द दा दा द दा द दा द दा,12,दा दा दा द दा दा द दा द दा द दा,12,दा दा दा द दा दा द दा द दा द दा,12,दा दा दा द दा दा द दा द दा द दा,सम-वृत्त
जतु,20,4,5,द दा दा द दा,5,द दा दा द दा,5,द दा दा द दा,5,द दा दा द दा,सम-वृत्त
नटकः,46,4,12,द दा दा द दा दा द दा दा द दा दा,11,दा दा द दा दा द दा दा द दा दा,12,द दा दा द दा दा द दा दा द दा दा,11,दा दा द दा दा द दा दा द दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
शलभलोला,52,4,13,द दा दा द दा दा द दा द दा द दा दा,13,द दा दा द दा दा द दा द दा द दा दा,13,द दा दा द दा दा द दा द दा द दा दा,13,द दा दा द दा दा द दा द दा द दा दा,सम-वृत्त
षट्पदेरितम्,72,4,18,द दा द दा द दा द दा द दा द दा द दा द दा द दा,18,द दा द दा द दा द दा द दा द दा द दा द दा द दा,18,द दा द दा द दा द दा द दा द दा द दा द दा द दा,18,द दा द दा द दा द दा द दा द दा द दा द दा द दा,सम-वृत्त
अलकालिका,56,4,14,दा दा द दा द दा दा द दा द दा दा द दा,14,दा दा द दा द दा दा द दा द दा दा द दा,14,दा दा द दा द दा दा द दा द दा दा द दा,14,दा दा द दा द दा दा द दा द दा दा द दा,सम-वृत्त
रूपामाली,36,4,9,दा दा दा दा दा दा दा दा दा,9,दा दा दा दा दा दा दा दा दा,9,दा दा दा दा दा दा दा दा दा,9,दा दा दा दा दा दा दा दा दा,सम-वृत्त
विमानिनी,46,4,12,दा दा दा द दा द दा दा द दा द दा,11,द दा दा दा द दा दा द दा द दा,12,दा दा दा द दा द दा दा द दा द दा,11,द दा दा दा द दा दा द दा द दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
पथिकान्ता,48,4,12,दा द दा द दा द दा दा द दा दा दा,12,दा द दा द दा द दा दा द दा दा दा,12,दा द दा द दा द दा दा द दा दा दा,12,दा द दा द दा द दा दा द दा दा दा,सम-वृत्त
श्रमितशिखण्डी,44,4,11,दा द दा द दा दा दा द दा दा दा,11,दा द दा द दा दा दा द दा दा दा,11,दा द दा द दा दा दा द दा दा दा,11,दा द दा द दा दा दा द दा दा दा,सम-वृत्त
प्रमोदतिलका,52,4,13,दा दा द दा द दा द दा द दा दा द दा,13,दा दा द दा द दा द दा द दा दा द दा,13,दा दा द दा द दा द दा द दा दा द दा,13,दा दा द दा द दा द दा द दा दा द दा,सम-वृत्त
करीरिता,44,4,12,द दा दा दा द दा द दा द दा द दा,10,द दा दा द दा दा द दा द दा,12,द दा दा दा द दा द दा द दा द दा,10,द दा दा द दा दा द दा द दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
शारदचन्द्रः,56,4,14,दा दा द दा दा दा द दा दा दा द दा दा दा,14,दा दा द दा दा दा द दा दा दा द दा दा दा,14,दा दा द दा दा दा द दा दा दा द दा दा दा,14,दा दा द दा दा दा द दा दा दा द दा दा दा,सम-वृत्त
स्वर्णाभरणम्,88,4,22,द दा दा द दा दा द दा दा द दा दा द दा द दा दा दा दा द दा दा,22,द दा दा द दा दा द दा दा द दा दा द दा द दा दा दा दा द दा दा,22,द दा दा द दा दा द दा दा द दा दा द दा द दा दा दा दा द दा दा,22,द दा दा द दा दा द दा दा द दा दा द दा द दा दा दा दा द दा दा,सम-वृत्त
सोमश्रुति,24,4,6,द दा दा दा द दा,6,द दा दा दा द दा,6,द दा दा दा द दा,6,द दा दा दा द दा,सम-वृत्त
क्रोडक्रीडम्,72,4,18,दा दा दा दा द दा द दा द दा द दा दा द दा दा द दा,18,दा दा दा दा द दा द दा द दा द दा दा द दा दा द दा,18,दा दा दा दा द दा द दा द दा द दा दा द दा दा द दा,18,दा दा दा दा द दा द दा द दा द दा दा द दा दा द दा,सम-वृत्त
नरशिखी,64,4,16,द दा द दा द दा द दा द दा द दा द दा द दा,16,द दा द दा द दा द दा द दा द दा द दा द दा,16,द दा द दा द दा द दा द दा द दा द दा द दा,16,द दा द दा द दा द दा द दा द दा द दा द दा,सम-वृत्त
नीलगिरिका,48,4,12,दा द दा द दा द दा द दा द दा दा,12,दा द दा द दा द दा द दा द दा दा,12,दा द दा द दा द दा द दा द दा दा,12,दा द दा द दा द दा द दा द दा दा,सम-वृत्त
अमितनगानिका,52,4,13,दा द दा द दा दा द दा द दा दा द दा,13,दा द दा द दा दा द दा द दा दा द दा,13,दा द दा द दा दा द दा द दा दा द दा,13,दा द दा द दा दा द दा द दा दा द दा,सम-वृत्त
उपचित्रा,44,4,11,द दा दा द दा दा द दा दा द दा,11,दा द दा दा द दा दा द दा दा दा,11,द दा दा द दा दा द दा दा द दा,11,दा द दा दा द दा दा द दा दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
भाराक्रान्ता,68,4,17,दा दा दा दा द दा द दा द दा द दा द दा दा द दा,17,दा दा दा दा द दा द दा द दा द दा द दा दा द दा,17,दा दा दा दा द दा द दा द दा द दा द दा दा द दा,17,दा दा दा दा द दा द दा द दा द दा द दा दा द दा,सम-वृत्त
कुप्यम्,40,4,10,दा द दा द दा दा द दा द दा,10,दा द दा द दा दा द दा द दा,10,दा द दा द दा दा द दा द दा,10,दा द दा द दा दा द दा द दा,सम-वृत्त
अहीनताली,56,4,12,दा दा दा द दा द दा दा द दा द दा,16,द दा दा दा द दा द दा दा द दा द दा द दा दा,12,दा दा दा द दा द दा दा द दा द दा,16,द दा दा दा द दा द दा दा द दा द दा द दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
वसनविशाला,48,4,12,द दा द दा द दा द दा दा दा दा दा,12,द दा द दा द दा द दा दा दा दा दा,12,द दा द दा द दा द दा दा दा दा दा,12,द दा द दा द दा द दा दा दा दा दा,सम-वृत्त
कलहंसः,52,4,13,द दा दा द दा द दा द दा द दा दा दा,13,द दा दा द दा द दा द दा द दा दा दा,13,द दा दा द दा द दा द दा द दा दा दा,13,द दा दा द दा द दा द दा द दा दा दा,सम-वृत्त
पृषद्वती,52,4,13,दा दा द दा द दा दा द दा द दा द दा,13,दा दा द दा द दा दा द दा द दा द दा,13,दा दा द दा द दा दा द दा द दा द दा,13,दा दा द दा द दा दा द दा द दा द दा,सम-वृत्त
निर्वाधिका,28,4,7,दा दा द दा द दा दा,7,दा दा द दा द दा दा,7,दा दा द दा द दा दा,7,दा दा द दा द दा दा,सम-वृत्त
अनवीरा,36,4,9,द दा दा दा द दा द दा दा,9,द दा दा दा द दा द दा दा,9,द दा दा दा द दा द दा दा,9,द दा दा दा द दा द दा दा,सम-वृत्त
विपुलायितम्,92,4,23,दा दा दा द दा द दा दा द दा द दा द दा द दा दा द दा द दा द दा,23,दा दा दा द दा द दा दा द दा द दा द दा द दा दा द दा द दा द दा,23,दा दा दा द दा द दा दा द दा द दा द दा द दा दा द दा द दा द दा,23,दा दा दा द दा द दा दा द दा द दा द दा द दा दा द दा द दा द दा,सम-वृत्त
अतिवासिता,48,4,12,द दा दा द दा दा दा द दा द दा दा,12,द दा दा द दा दा दा द दा द दा दा,12,द दा दा द दा दा दा द दा द दा दा,12,द दा दा द दा दा दा द दा द दा दा,सम-वृत्त
कृतयुः,32,4,8,द दा द दा द दा द दा,8,द दा द दा द दा द दा,8,द दा द दा द दा द दा,8,द दा द दा द दा द दा,सम-वृत्त
अर्दितपादम्,48,4,12,दा द दा द दा द दा दा द दा दा दा,12,दा द दा द दा द दा दा द दा दा दा,12,दा द दा द दा द दा दा द दा दा दा,12,दा द दा द दा द दा दा द दा दा दा,सम-वृत्त
वेशि,32,4,8,दा द दा द दा द दा द,8,दा द दा द दा द दा द,8,दा द दा द दा द दा द,8,दा द दा द दा द दा द,सम-वृत्त
रञ्जकम्,36,4,9,दा द दा द दा दा द दा दा,9,दा द दा द दा दा द दा दा,9,दा द दा द दा दा द दा दा,9,दा द दा द दा दा द दा दा,सम-वृत्त
तावुरि,16,4,4,दा दा द दा,4,दा दा द दा,4,दा दा द दा,4,दा दा द दा,सम-वृत्त
दिगीशः,32,4,8,द दा दा द दा द दा दा,8,द दा दा द दा द दा दा,8,द दा दा द दा द दा दा,8,द दा दा द दा द दा दा,सम-वृत्त
वाणिनी,64,4,16,द दा द दा दा द दा द दा द दा द दा द दा दा,16,द दा द दा दा द दा द दा द दा द दा द दा दा,16,द दा द दा दा द दा द दा द दा द दा द दा दा,16,द दा द दा दा द दा द दा द दा द दा द दा दा,सम-वृत्त
किणपा,28,4,7,दा द दा द दा दा दा,7,दा द दा द दा दा दा,7,दा द दा द दा दा दा,7,दा द दा द दा दा दा,सम-वृत्त
विशकलिता,60,4,15,दा दा दा दा द दा द दा दा दा द दा द दा दा,15,दा दा दा दा द दा द दा दा दा द दा द दा दा,15,दा दा दा दा द दा द दा दा दा द दा द दा दा,15,दा दा दा दा द दा द दा दा दा द दा द दा दा,सम-वृत्त
सुकर्णपूरम्,52,4,13,द दा द दा द दा द दा द दा द दा दा,13,द दा द दा द दा द दा द दा द दा दा,13,द दा द दा द दा द दा द दा द दा दा,13,द दा द दा द दा द दा द दा द दा दा,सम-वृत्त
आननमूलम्,52,4,13,दा द दा दा दा द दा दा दा द दा दा दा,13,दा द दा दा दा द दा दा दा द दा दा दा,13,दा द दा दा दा द दा दा दा द दा दा दा,13,दा द दा दा दा द दा दा दा द दा दा दा,सम-वृत्त
अलका,100,4,25,द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा दा,25,द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा दा,25,द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा दा,25,द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द दा दा,सम-वृत्त
कुररिका,32,4,8,द दा द दा द दा दा दा,8,द दा द दा द दा दा दा,8,द दा द दा द दा दा दा,8,द दा द दा द दा दा दा,सम-वृत्त
अशोकानोकहम्,104,4,26,दा दा दा दा द दा द दा द दा द दा द दा द दा द दा दा दा द दा दा द दा दा,26,दा दा दा दा द दा द दा द दा द दा द दा द दा द दा दा दा द दा दा द दा दा,26,दा दा दा दा द दा द दा द दा द दा द दा द दा द दा दा दा द दा दा द दा दा,26,दा दा दा दा द दा द दा द दा द दा द दा द दा द दा दा दा द दा दा द दा दा,सम-वृत्त
यमनकम्,28,4,7,द दा दा द दा द दा,7,द दा दा द दा द दा,7,द दा दा द दा द दा,7,द दा दा द दा द दा,सम-वृत्त
ईदृषम्,80,4,20,दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द,20,दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द,20,दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द,20,दा द दा द दा द दा द दा द दा द दा द दा द दा द दा द,सम-वृत्त
रताख्यानकी,48,4,12,दा दा द दा दा द दा दा द दा द दा,12,द दा द दा दा द दा दा द दा द दा,12,दा दा द दा दा द दा दा द दा द दा,12,दा दा द दा दा द दा दा द दा द दा,विषम-वृत्त
उदर्करचिता,48,4,12,द दा दा द दा दा द दा द दा द दा,12,द दा दा द दा दा द दा द दा द दा,12,द दा दा द दा दा द दा द दा द दा,12,द दा दा द दा दा द दा द दा द दा,सम-वृत्त
अलोला,56,4,14,दा दा दा द दा दा दा दा दा दा द दा दा दा,14,दा दा दा द दा दा दा दा दा दा द दा दा दा,14,दा दा दा द दा दा दा दा दा दा द दा दा दा,14,दा दा दा द दा दा दा दा दा दा द दा दा दा,सम-वृत्त
परिलेखः,48,4,12,द दा द दा दा द दा दा द दा दा दा,12,द दा द दा दा द दा दा द दा दा दा,12,द दा द दा दा द दा दा द दा दा दा,12,द दा द दा दा द दा दा द दा दा दा,सम-वृत्त
जवनशालिनी,44,4,11,द दा दा द दा दा द दा दा द दा,11,द दा दा द दा दा द दा दा द दा,11,द दा दा द दा दा द दा दा द दा,11,द दा दा द दा दा द दा दा द दा,सम-वृत्त
वसन्तहासः,48,4,12,दा दा दा दा द दा द दा दा द दा दा,12,दा दा दा दा द दा द दा दा द दा दा,12,दा दा दा दा द दा द दा दा द दा दा,12,दा दा दा दा द दा द दा दा द दा दा,सम-वृत्त
कर्मदा,24,4,6,दा द दा द दा दा,6,दा द दा द दा दा,6,दा द दा द दा दा,6,दा द दा द दा दा,सम-वृत्त
सीधुः,44,4,11,द दा दा दा द दा दा द दा द दा,11,द दा दा दा द दा दा द दा द दा,11,द दा दा दा द दा दा द दा द दा,11,द दा दा दा द दा दा द दा द दा,सम-वृत्त
चयनम्,32,4,8,द दा दा द दा द दा द,8,द दा दा द दा द दा द,8,द दा दा द दा द दा द,8,द दा दा द दा द दा द,सम-वृत्त
हरिणीप्लुता,46,4,12,द दा द दा द दा दा द दा दा द दा,11,द दा दा द दा दा द दा दा द दा,12,द दा द दा द दा दा द दा दा द दा,11,द दा दा द दा दा द दा दा द दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
गल्लकम्,44,4,11,द दा द दा द दा द दा दा द दा,11,द दा द दा द दा द दा दा द दा,11,द दा द दा द दा द दा दा द दा,11,द दा द दा द दा द दा दा द दा,सम-वृत्त
विष्टम्भः,44,4,11,द दा दा द दा दा द दा दा दा दा,11,द दा दा द दा दा द दा दा दा दा,11,द दा दा द दा दा द दा दा दा दा,11,द दा दा द दा दा द दा दा दा दा,सम-वृत्त
प्रभद्रकम्,60,4,15,द दा द दा दा द दा द दा द दा द दा द दा,15,द दा द दा दा द दा द दा द दा द दा द दा,15,द दा द दा दा द दा द दा द दा द दा द दा,15,द दा द दा दा द दा द दा द दा द दा द दा,सम-वृत्त
शम्बूकः,28,4,7,द दा दा दा दा दा दा,7,द दा दा दा दा दा दा,7,द दा दा दा दा दा दा,7,द दा दा दा दा दा दा,सम-वृत्त
वारिशाला,32,4,8,द दा द दा दा द दा दा,8,द दा द दा दा द दा दा,8,द दा द दा दा द दा दा,8,द दा द दा दा द दा दा,सम-वृत्त
अनु,28,4,7,द दा द दा दा दा द,7,द दा द दा दा दा द,7,द दा द दा दा दा द,7,द दा द दा दा दा द,सम-वृत्त
अर्भकमाला,88,4,22,दा द दा दा दा द दा द दा दा दा द दा द दा दा दा दा द दा दा दा,22,दा द दा दा दा द दा द दा दा दा द दा द दा दा दा दा द दा दा दा,22,दा द दा दा दा द दा द दा दा दा द दा द दा दा दा दा द दा दा दा,22,दा द दा दा दा द दा द दा दा दा द दा द दा दा दा दा द दा दा दा,सम-वृत्त
शल्लकप्लुतम्,32,4,8,द दा दा दा द दा द दा,8,द दा दा दा द दा द दा,8,द दा दा दा द दा द दा,8,द दा दा दा द दा द दा,सम-वृत्त
असुराढ्या,46,4,11,दा दा दा द दा दा द दा द दा दा,12,द दा द दा द दा दा द दा द दा दा,11,दा दा दा द दा दा द दा द दा दा,12,द दा द दा द दा दा द दा द दा दा,This is an  ardha-sama-vRtta [ अर्ध-सम-वृत्त
